folder,psnr,ssim,lpips
04_18_2024_W2_F_Radish1_V_1,11.7412,0.25359,0.76625
04_19_2024_W_F_Oils_P_2,null,null,null
04_19_2024_W4_F_Pears1_F_1,10.77365,0.28269,0.80678
03_07_2024_S_L_Various_V_2,12.7762,0.29707,0.60761
04_04_2024_W2_C_Potatoes1_V_1,12.56894,0.38654,0.73894
04_04_2024_W_C_Onions1_V_1,12.98732,0.43838,0.69204
04_18_2024_W2_F_Mangoes1_F_1,12.09125,0.34443,0.76461
04_19_2024_S2_F_Mayo_P_2,10.47942,0.22424,0.81771
03_21_2024_W_L_Pastasauce_P_2,10.97289,0.24192,0.75319
04_19_2024_W4_F_Nectarines1_F_1,12.48489,0.36612,0.77804
04_18_2024_W3_F_HotSauce_P_3,8.42451,0.19195,0.91047
04_18_2024_W2_F_AppleSauce1_P_1,9.75205,0.22546,0.86207
03_04_2024_S_L_FruitsLong_F_1,11.71462,0.24649,0.79664
04_04_2024_W2_C_Candy_P_3,11.05312,0.33657,0.85993
04_04_2024_W_C_Sugar_P_2,12.47304,0.33061,0.75779
04_04_2024_W2_C_Bread3_P_2,12.49318,0.30286,0.71515
04_18_2024_W_F_Apples2_F_1,12.40015,0.40358,0.77022
04_18_2024_W2_F_Cucumbers1_V_1,10.27689,0.20465,0.80281
04_18_2024_W2_F_Nuts_P_2,9.40687,0.22224,0.85239
04_19_2024_W4_F_Greens2_V_1,10.87012,0.21821,0.77365
04_18_2024_W3_F_Limes1_F_1,11.35043,0.33272,0.79563
04_18_2024_W3_F_Oils_P_2,9.45323,0.20728,0.80788
04_04_2024_W2_C_Melons1_F_1,11.60612,0.39224,0.80048
04_18_2024_W3_F_Lemons1_F_1,12.54257,0.34633,0.7651
03_21_2024_W_L_Cookies1_P_1,12.07183,0.29805,0.76902
04_18_2024_W_F_Garlic1_V_1,13.06199,0.43016,0.65619
03_21_2024_W_L_Onions_V_2,12.18201,0.42301,0.75788
04_18_2024_W_F_Bread_P_3,10.06607,0.20897,0.87924
04_04_2024_S_C_Chips_P_2,10.28093,0.19486,0.83027
03_21_2024_W_L_Cereal1_P_1,11.21966,0.26003,0.73253
04_04_2024_W2_C_Apples5_F_1,11.59232,0.3048,0.7231
04_04_2024_W2_C_Grapefruits1_F_1,12.18389,0.35547,0.74224
04_04_2024_W2_C_Candy2_P_3,10.52054,0.2012,0.90317
04_04_2024_W2_C_ApplesLong1_F_1,9.35487,0.34304,0.86816
04_04_2024_W_C_PastaSauce_P_2,12.7227,0.38019,0.69367
04_18_2024_W2_F_Apples2_F_1,12.25606,0.33691,0.73849
04_04_2024_W_C_Coffee3_P_2,11.3943,0.33718,0.80189
04_04_2024_W_C_Cucumbers1_V_1,11.17883,0.26505,0.78449
04_18_2024_W_F_Cucumbers1_V_1,11.6181,0.30812,0.75972
04_04_2024_W_C_Apples4_F_1,11.65795,0.31929,0.80339
04_04_2024_S_C_Peppers2_F_1,10.38283,0.29941,0.82557
03_04_2024_S_L_ChipsSalsa2_P_1,14.92248,0.35989,0.51068
04_18_2024_W2_F_Pringles_P_2,9.89253,0.2218,0.84329
04_04_2024_W2_C_Flour_P_3,10.38989,0.3027,0.86099
04_19_2024_S2_F_Chips4_P_3,9.68584,0.25438,0.91772
04_04_2024_S_C_Oranges1_F_1,14.21982,0.52155,0.64712
04_04_2024_S_C_Apples1_F_1,11.72516,0.3881,0.8078
04_19_2024_W4_F_CanBeans_P_3,10.31047,0.24031,0.91222
04_18_2024_W2_F_Ketchup_P_2,9.44419,0.22197,0.84184
04_19_2024_W4_F_Apples2_F_1,11.8231,0.33266,0.78033
04_04_2024_W_C_Drinks_P_2,11.9152,0.27821,0.77726
04_18_2024_W2_F_Coffee4_P_3,10.89508,0.35685,0.88195
04_19_2024_W4_F_Lemons1_F_1,13.25115,0.43679,0.675
04_18_2024_W3_F_Apples3_F_1,12.61876,0.40921,0.65115
04_18_2024_W3_F_Chips3_P_2,10.32986,0.17951,0.84159
04_04_2024_W_C_Boxes_P_2,null,null,null
04_04_2024_S_C_Celery1_V_1,11.57123,0.28068,0.81344
04_19_2024_W4_F_Potatoes1_V_1,10.00314,0.32687,0.80887
04_18_2024_W3_F_GreenPeppers1_F_1,11.7278,0.319,0.78313
04_18_2024_W2_F_Chips4_P_2,9.6499,0.20401,0.85961
04_18_2024_W3_F_Greens1_V_1,11.4559,0.22869,0.80157
03_21_2024_W_L_Spices1_P_1,11.049,0.20751,0.74022
03_21_2024_W_L_Candy2_P_1,10.85743,0.28297,0.77161
04_18_2024_W3_F_Bagels1_P_1,10.01734,0.20308,0.81412
04_04_2024_S_C_Various_V_2,11.61273,0.29572,0.76673
03_21_2024_W_L_Syrup_P_2,10.41384,0.22443,0.69171
04_04_2024_W_C_Oil_P_3,10.94105,0.24162,0.8438
04_19_2024_W_F_Coffee_P_2,10.733,0.22702,0.83085
04_19_2024_W_F_Spices_P_2,9.96022,0.2047,0.79846
04_18_2024_W_F_Jam_P_3,9.07482,0.20162,0.91355
03_04_2024_S_L_Bananas_F_2,12.11803,0.33572,0.78756
04_18_2024_W2_F_Potatoes1_V_1,11.51796,0.34594,0.74333
04_04_2024_S_C_OrangesLong2_F_1,11.7122,0.38395,0.84148
04_18_2024_W_F_Apples3_F_1,12.33134,0.39571,0.72742
04_19_2024_S2_F_Apples_F_2,11.50411,0.41482,0.77882
04_19_2024_W4_F_Melons1_F_1,11.38201,0.42019,0.77087
04_04_2024_NG_C_Chips_P_2,11.19328,0.25261,0.83644
03_21_2024_W_L_Apples3_F_2,13.25789,0.38795,0.63453
04_18_2024_W2_F_Bread1_P_1,10.162,0.23001,0.83827
04_19_2024_S2_F_Bananas1_F_1,11.6181,0.30397,0.78246
04_04_2024_NG_C_Gourds1_V_1,11.15382,0.35908,0.81523
04_04_2024_W2_C_Apples3_F_1,11.30374,0.27739,0.76521
04_04_2024_W_C_DriedFruits_P_2,12.61801,0.34863,0.71428
04_18_2024_W_F_Avacados1_F_1,11.32924,0.31258,0.74876
04_04_2024_W2_C_Chips3_P_3,11.11869,0.25335,0.87181
04_18_2024_W_F_Nuts1_P_1,9.23377,0.28744,0.86204
04_04_2024_W2_C_RedOnions1_V_1,12.29488,0.31519,0.68736
04_18_2024_W3_F_Pickles_P_3,9.08558,0.19671,0.9066
04_04_2024_W2_C_Chips2_P_3,11.6749,0.27533,0.85354
04_04_2024_NG_C_Oats_P_3,10.4441,0.24781,0.86168
04_04_2024_W_C_Corn1_F_1,11.90972,0.30597,0.78554
04_04_2024_W_C_Coffee2_P_2,10.9684,0.22019,0.76499
04_04_2024_W_C_Chips_P_3,10.81229,0.19435,0.84024
04_04_2024_NG_C_Broth_P_2,10.99389,0.2928,0.85946
04_18_2024_W3_F_Candy2_P_2,9.27672,0.19935,0.85415
04_04_2024_W_C_PastaSauce3_P_2,13.21806,0.46693,0.7238
04_18_2024_W3_F_Ranch_P_3,9.49782,0.2399,0.87229
04_19_2024_W_F_Sugar_P_2,10.54672,0.27177,0.80897
03_21_2024_W_L_Ranch_P_2,10.40693,0.20342,0.75433
04_18_2024_W2_F_PastaSauce1_P_1,9.93118,0.23081,0.85451
04_04_2024_W_C_Cabbage1_V_1,11.80621,0.28415,0.76041
03_21_2024_W_L_Cheese1_P_1,11.31696,0.23884,0.75037
04_18_2024_W_F_Cans5_P_2,10.79781,0.19451,0.79388
03_04_2024_S_L_Tomatoes_F_2,11.91281,0.28956,0.72402
04_18_2024_W2_F_Cans_P_2,10.3279,0.1802,0.80327
04_04_2024_W_C_Garlic1_V_1,14.229,0.40993,0.55817
04_19_2024_W_F_Ranch_P_2,9.47035,0.20324,0.85863
04_18_2024_W3_F_Potatoes1_V_1,12.04671,0.3593,0.74358
04_18_2024_W3_F_Nuts_P_2,9.29012,0.18522,0.82063
04_19_2024_W4_F_Plums1_F_1,11.81026,0.33699,0.76254
04_18_2024_W_F_Cans2_P_2,10.66503,0.18732,0.82359
04_04_2024_W_C_Oils2_P_3,10.14693,0.24241,0.84418
04_04_2024_W_C_Chips_P_2,11.05652,0.16683,0.71955
04_18_2024_W_F_Tomatoes2_F_1,11.48706,0.34142,0.77666
04_18_2024_W2_F_Pickles_P_2,9.17713,0.19861,0.92085
04_04_2024_W_C_Melons1_F_1,11.71892,0.37838,0.7819
04_19_2024_S2_F_Chips5_P_3,9.97411,0.27072,0.88649
03_13_2024_S_Co_Cabbages_V_2,12.92251,0.38478,0.64528
04_18_2024_W_F_Various2_P_2,10.16784,0.2389,0.85193
04_18_2024_W_F_Cans_P_2,10.40645,0.21691,0.82765
04_04_2024_S_C_Cantaloupe_F_2,12.92577,0.45322,0.74324
04_18_2024_W2_F_Chips3_P_2,10.4856,0.27696,0.81265
04_18_2024_W2_F_OliveOil_P_3,9.84423,0.29163,0.85184
04_04_2024_NG_C_PeanutButter_P_2,11.46941,0.32939,0.82839
04_04_2024_S_C_ApplesLong1_F_1,12.02905,0.41407,0.83007
04_18_2024_W3_F_Oranges1_F_1,11.64773,0.36568,0.79375
04_18_2024_W2_F_Soup_P_3,9.73258,0.20287,0.90232
03_04_2024_S_L_Juices_P_2,13.53145,0.32055,0.68414
04_19_2024_W_F_Bread_P_2,10.74852,0.28464,0.8483
04_18_2024_W2_F_Sugar_P_3,10.17823,0.31509,0.89223
04_18_2024_W3_F_Buns1_P_1,10.07601,0.23376,0.8448
04_04_2024_W2_C_Chips4_P_3,11.63183,0.22474,0.8407
03_07_2024_S_L_ChipsSalsa1_P_1,null,null,null
04_04_2024_S_C_Greens_V_2,11.87611,0.27316,0.72798
04_18_2024_W2_F_Pineapples1_F_1,11.97366,0.1726,0.77932
03_04_2024_S_L_FruitsLong3_F_1,12.62458,0.2733,0.71588
03_21_2024_W_L_PastaSauce1_P_1,10.52722,0.26063,0.78232
04_04_2024_W_C_Lemons1_F_1,12.95652,0.39439,0.70031
04_18_2024_W2_F_AppleJuice2_P_3,9.34407,0.20038,0.87409
04_18_2024_W2_F_Plantains1_F_1,12.33849,0.40119,0.8017
04_19_2024_W_F_Sauce_P_2,9.71998,0.21782,0.81474
04_04_2024_W2_C_Ranch_P_2,10.76377,0.2636,0.81271
04_04_2024_W_C_Pickles_P_3,10.24874,0.25812,0.88549
04_19_2024_W4_F_Onions2_V_1,13.27204,0.45149,0.74418
04_18_2024_W3_F_Honey_P_2,9.82619,0.24894,0.83198
04_18_2024_W_F_Bananas1_F_1,12.53463,0.39527,0.72235
03_04_2024_S_L_Greens_V_2,13.55913,0.30956,0.71406
04_18_2024_W2_F_Snacks_P_2,10.12162,0.24634,0.82944
04_04_2024_S_C_Salsa_P_3,10.05167,0.22572,0.88797
04_19_2024_S2_F_Sauce1_P_1,9.79425,0.19265,0.84589
04_18_2024_W_F_BBQSauce_P_2,9.8758,0.26094,0.827
03_04_2024_S_L_Peppers1_V_1,13.30851,0.32429,0.70904
04_04_2024_W_C_Apples1_F_1,12.55326,0.35648,0.73805
04_04_2024_S_C_Pickles_P_2,10.39112,0.30103,0.85265
04_04_2024_S_C_Sauce_P_3,10.01167,0.24175,0.86473
04_18_2024_W_F_Cans4_P_2,10.41895,0.22848,0.78064
04_19_2024_W4_F_Gourds1_F_1,12.78973,0.39394,0.7191
03_21_2024_W_L_Tomatoes_F_2,12.04125,0.32404,0.688
04_04_2024_W_C_Peppers2_F_1,null,null,null
04_04_2024_W_C_Tomatoes2_F_1,12.70255,0.40577,0.7083
04_19_2024_S2_F_Oil1_P_1,9.85848,0.18078,0.87057
03_21_2024_W_L_Gourds1_F_1,14.37574,0.50682,0.56413
03_21_2024_W_L_Potatoes_V_2,11.89793,0.37561,0.68559
04_18_2024_W2_F_TomatoCans1_P_1,10.09233,0.19664,0.87693
03_07_2024_S_L_GrapeFruits1_F_1,14.54601,0.3917,0.58195
03_21_2024_W_L_Candy_P_2,11.18663,0.25708,0.76195
04_18_2024_W2_F_Random_P_3,10.28896,0.2678,0.86058
04_04_2024_S_C_Lemons1_F_1,12.7761,0.44308,0.73678
03_07_2024_S_L_Onions_V_2,12.12368,0.36686,0.72817
04_18_2024_W3_F_TomatoCans1_P_1,10.60321,0.18872,0.904
04_18_2024_W_F_Nectarines1_F_1,12.95656,0.42115,0.76211
04_04_2024_W_C_Greens2_V_1,11.82872,0.22301,0.75599
04_18_2024_W3_F_CanSoup2_P_3,9.92759,0.18505,0.92111
04_18_2024_W_F_GreenPeppers1_F_1,12.03295,0.29515,0.75673
04_04_2024_W_C_Limes1_F_1,12.4138,0.32108,0.77826
04_19_2024_W4_F_Plums2_F_1,11.60532,0.3798,0.7779
04_18_2024_W_F_Candy_P_3,10.08901,0.24896,0.88025
04_18_2024_W2_F_Spices_P_3,9.39519,0.23949,0.8819
03_21_2024_W_L_Nectarines2_F_1,12.87141,0.26084,0.70624
04_18_2024_W2_F_Candy3_P_2,10.97681,0.25994,0.78744
04_18_2024_W_F_Sugar_P_2,11.36897,0.2938,0.77359
04_18_2024_W2_F_Chips5_P_2,9.62199,0.1734,0.84173
04_18_2024_W2_F_Bread2_P_1,10.14589,0.20613,0.82622
04_04_2024_S_C_Chips2_P_2,10.40327,0.20224,0.83118
04_19_2024_S2_F_Jam1_P_1,9.75426,0.19277,0.84733
03_07_2024_S_L_Organic1_F_1,14.21608,0.31173,0.61917
03_21_2024_W_L_EnergyDrinks1_P_1,12.12934,0.29603,0.72996
04_18_2024_W_F_Snacks_P_3,9.53605,0.19938,0.90105
04_19_2024_W4_F_OrganicBananas1_F_1,11.82784,0.29217,0.74752
04_19_2024_W4_F_Random_P_3,10.05023,0.24879,0.87038
04_04_2024_W2_C_Oranges1_F_1,12.71839,0.36345,0.71532
04_19_2024_W4_F_Plantains1_F_1,12.98885,0.4956,0.74004
04_18_2024_W_F_Random_P_3,10.14267,0.28993,0.8863
04_04_2024_S_C_Ranch_P_2,11.14265,0.25857,0.78581
04_19_2024_S2_F_Melons1_F_1,11.41891,0.43664,0.80582
03_21_2024_W_L_Drinks_P_2,11.64781,0.26105,0.70238
04_04_2024_W_C_Bread2_P_2,11.45323,0.30423,0.79852
04_04_2024_S_C_Mayo_P_2,10.50449,0.22996,0.91092
03_21_2024_W_L_Pears_F_2,13.59923,0.36831,0.61924
04_18_2024_W3_F_RedOnions1_V_1,11.34438,0.34074,0.77132
04_04_2024_S_C_Chips2_P_1,10.33929,0.21973,0.82912
04_04_2024_W2_C_Lemons1_F_1,13.47825,0.35267,0.73628
04_04_2024_W2_C_Coffee_P_3,10.20182,0.27861,0.88737
04_04_2024_S_C_Various2_V_2,11.51476,0.29816,0.75886
04_18_2024_W_F_Candy3_P_3,9.78132,0.23241,0.87949
04_04_2024_W2_C_Ketchup_P_3,9.89791,0.20195,0.83353
04_18_2024_W3_F_Candy_P_2,9.39122,0.24333,0.8341
03_04_2024_S_L_Peppers_V_2,13.2265,0.31217,0.75658
04_04_2024_W2_C_AvacadosLong1_F_1,10.58566,0.23539,0.83841
04_18_2024_W_F_Flour1_P_1,11.71359,0.28284,0.80924
03_21_2024_W_L_Coconuts1_F_1,12.66344,0.3683,0.65857
04_04_2024_S_C_Peppers1_F_1,11.8361,0.33249,0.76634
04_18_2024_W_F_GrapeFruit1_F_1,11.95047,0.33561,0.72461
04_04_2024_W2_C_Beans_P_3,9.78404,0.23745,0.89184
04_19_2024_S2_F_Sauce_P_2,9.64125,0.17908,0.8555
04_18_2024_W3_F_TomatoCans2_P_1,9.81645,0.19966,0.85092
04_04_2024_W2_C_Potatoes2_V_1,11.45227,0.33964,0.73516
04_04_2024_W2_C_SourCream_P_3,9.61306,0.2305,0.84192
04_18_2024_W_F_Oranges1_F_1,13.1687,0.41812,0.72258
04_04_2024_W2_C_Gourds1_V_1,11.20788,0.40584,0.73938
04_04_2024_W_C_Snacks2_P_2,11.40742,0.25799,0.76209
04_18_2024_W_F_Greens1_V_1,10.58855,0.22769,0.79031
03_07_2024_S_L_Onions1_V_1,12.32149,0.30216,0.70352
03_07_2024_S_L_Apples_F_2,13.27566,0.34958,0.71219
04_18_2024_W3_F_Mangoes1_F_1,12.50108,0.41256,0.7821
03_21_2024_W_L_Apples_F_2,12.46106,0.35953,0.68266
04_04_2024_W_C_Peppers1_F_1,11.94573,0.32184,0.75856
04_18_2024_W_F_MacAndCheese1_P_1,10.5624,0.23225,0.8562
04_18_2024_W_F_Lemons1_F_1,12.05044,0.31612,0.7736
04_19_2024_S2_F_Spices_P_3,10.0078,0.25332,0.88116
04_18_2024_W2_F_GrapeFruit1_F_1,12.32351,0.35468,0.74113
04_18_2024_W3_F_Sauce1_P_1,9.4994,0.22671,0.8495
04_18_2024_W3_F_Alfredo1_P_1,9.67898,0.22955,0.85773
03_04_2024_S_L_VeggiePackages_V_1,12.72056,0.24273,0.65876
04_19_2024_S2_F_Vinegar_P_3,9.79265,0.22118,0.85515
04_04_2024_W_C_TomatoCans_P_3,10.74323,0.24141,0.84613
03_21_2024_W_L_Candy1_P_1,11.58207,0.31476,0.80117
04_18_2024_W3_F_Cucumbers1_F_1,11.43528,0.33813,0.76692
04_18_2024_W3_F_Chips2_P_2,10.40885,0.24532,0.83802
03_13_2024_S_Co_Apples_F_2,11.9117,0.35274,0.68182
04_04_2024_W2_C_Juice_P_3,10.0612,0.29946,0.88965
04_04_2024_W_C_CakeBatter_P_2,11.69214,0.24893,0.72649
04_19_2024_S2_F_Avacados1_F_1,11.60459,0.27039,0.76948
03_21_2024_W_L_Syrup1_P_1,10.73295,0.2324,0.75423
04_18_2024_W_F_Spices_P_3,11.05747,0.34318,0.88504
03_21_2024_W_L_Coffee1_P_1,12.05156,0.28009,0.7256
04_19_2024_W4_F_Avacados1_F_1,12.03466,0.34593,0.75889
03_21_2024_W_L_Cantaloupes_F_2,12.36184,0.33412,0.79779
04_18_2024_W2_F_Candy5_P_2,9.71492,0.21413,0.84392
04_04_2024_W2_C_Oil2_P_3,10.58778,0.29873,0.85439
04_04_2024_S_C_Chips3_P_1,10.30418,0.20773,0.81757
04_04_2024_W2_C_Mangoes1_F_1,11.49087,0.31109,0.79063
04_19_2024_S2_F_FruitCans1_P_1,10.4403,0.20219,0.84875
04_04_2024_NG_C_Fruits1_F_1,11.24596,0.27688,0.81583
04_18_2024_W2_F_OrangeJuice_P_3,9.49703,0.25684,0.88512
04_18_2024_W_F_Corn1_F_1,12.44837,0.30518,0.73474
04_18_2024_W_F_Broccoli1_V_1,12.62094,0.26625,0.71438
04_18_2024_W_F_Chips2_P_3,9.56952,0.21279,0.87024
04_18_2024_W2_F_Salsa1_P_1,9.2042,0.23041,0.87428
04_18_2024_W3_F_Oils3_P_2,8.86761,0.24848,0.84803
04_04_2024_W2_C_Juice_P_2,13.49531,0.25428,0.40137
04_04_2024_S_C_Chips4_P_1,10.25444,0.19645,0.84205
04_04_2024_W2_C_Bread2_P_2,12.02363,0.29097,0.71381
03_21_2024_W_L_Peppers_F_2,12.36374,0.34232,0.7274
04_19_2024_S2_F_Lemons1_F_1,11.71078,0.31991,0.76925
04_04_2024_W2_C_Sauce_P_2,10.79703,0.27883,0.79574
04_18_2024_W_F_Onions1_V_1,12.942,0.43135,0.70273
04_04_2024_W_C_Flour_P_2,12.25365,0.37189,0.76773
04_18_2024_W_F_Olive_P_3,9.84284,0.25325,0.87126
04_04_2024_W2_C_ApplesLong2_F_1,11.64206,0.31963,0.79464
04_18_2024_W_F_Tostitos2_P_3,9.97683,0.21946,0.86226
04_18_2024_W2_F_Coffee3_P_3,9.87561,0.26031,0.87092
04_18_2024_W2_F_Candy4_P_2,9.99118,0.22353,0.8464
04_04_2024_W2_C_Apples1_F_1,12.23793,0.37267,0.73962
04_04_2024_W_C_Mangoes1_F_1,11.94308,0.35307,0.73578
04_04_2024_S_C_Sauces_P_2,10.95082,0.22672,0.75137
04_04_2024_W2_C_PotatoesLong2_V_1,10.51991,0.35061,0.84266
04_18_2024_W3_F_Breads1_P_1,10.97508,0.19228,0.7231
04_18_2024_W2_F_Buns1_P_1,10.48135,0.21426,0.86301
04_18_2024_W2_F_Candy2_P_2,9.66304,0.22134,0.82562
04_18_2024_W3_F_Oils2_P_2,9.56882,0.24727,0.84757
04_18_2024_W2_F_PastaSauce2_P_1,10.07314,0.21522,0.90906
04_18_2024_W_F_Mustard_P_2,null,null,null
04_04_2024_S_C_Coffee2_P_3,11.17369,0.25358,0.85334
04_18_2024_W3_F_PastaSauce1_P_1,10.63359,0.19735,0.81393
04_19_2024_W4_F_MixedNuts_P_3,9.47969,0.22714,0.857
04_04_2024_W2_C_Chips5_P_3,10.64229,0.25682,0.8792
04_19_2024_W4_F_Tomatoes2_F_1,11.6737,0.37558,0.76781
04_04_2024_W_C_PastaSauce2_P_2,11.58768,0.3454,0.79119
04_18_2024_W3_F_Bread_P_2,9.1375,0.25421,0.79556
04_18_2024_W_F_Oil_P_3,10.71946,0.27448,0.83098
04_19_2024_S_F_Melons_F_2,11.89694,0.36001,0.83036
04_19_2024_W4_F_Oranges1_F_1,11.92404,0.39078,0.82188
04_18_2024_W_F_Apples4_F_1,12.73909,0.38687,0.71058
04_18_2024_W2_F_Bagels_P_3,10.76024,0.27867,0.89206
04_18_2024_W2_F_Bread_P_3,10.51328,0.25416,0.85941
04_04_2024_W_C_Salsa_P_3,10.01808,0.22339,0.84201
04_04_2024_W_C_FruitsLong1_F_1,11.14163,0.29718,0.81006
04_18_2024_W3_F_Onions1_V_1,11.618,0.41949,0.75926
04_04_2024_S_C_Ketchup_P_2,11.6811,0.3422,0.77251
04_04_2024_W2_C_Oil_P_3,null,null,null
04_18_2024_W3_F_Melons1_F_1,10.73966,0.37438,0.77046
04_04_2024_S_C_Various_F_2,11.79616,0.37215,0.8056
04_18_2024_W_F_Coconuts1_F_1,12.61955,0.45946,0.75006
04_04_2024_S_C_Broccoli1_V_1,11.53464,0.2353,0.78265
04_04_2024_S_C_Chips3_P_2,11.16934,0.25305,0.76404
04_18_2024_W2_F_Candy_P_2,9.84462,0.22808,0.8254
04_18_2024_W2_F_Tea_P_3,10.27502,0.2924,0.85561
04_18_2024_W3_F_Ketchup_P_3,8.70378,0.21206,0.85665
04_04_2024_W_C_Snacks_P_2,11.63041,0.29537,0.77808
04_18_2024_W_F_Greens2_V_1,12.36544,0.36423,0.68953
03_21_2024_W_L_Plantains1_F_1,12.38977,0.42089,0.64441
04_18_2024_W3_F_Coffee_P_2,10.09707,0.25649,0.83139
04_04_2024_W_C_PastaSauce4_P_2,11.99964,0.32931,0.78958
04_18_2024_W3_F_Ranch2_P_3,9.3643,0.2472,0.89018
03_21_2024_W_L_Nectarines1_F_1,12.45441,0.30516,0.76199
04_04_2024_W_C_Greens3_V_1,11.53209,0.25281,0.73544
04_18_2024_W_F_Coffee2_P_2,10.36312,0.27309,0.83615
04_18_2024_W3_F_Corn1_F_1,11.54118,0.26883,0.84134
04_18_2024_W2_F_BBQSauce_P_3,9.27384,0.23416,0.87183
04_18_2024_W_F_Coffee_P_2,10.53648,0.30234,0.80725
03_21_2024_W_L_Honey1_P_1,11.16587,0.27683,0.73293
04_04_2024_W_C_Cans_P_3,10.13057,0.18086,0.88067
04_18_2024_W2_F_Tomatoes1_F_1,12.23924,0.36459,0.73136
04_04_2024_S_C_Apples2_F_1,13.18865,0.50462,0.69078
04_04_2024_W2_C_Cucumbers1_V_1,10.65058,0.2371,0.82972
04_18_2024_W_F_Doritos_P_3,9.6021,0.17229,0.85479
