folder,psnr,ssim,lpips
04_04_2024_W2_C_Tomatoes2_F_1,6.36836,0.02823,1.07165
04_04_2024_W2_C_Tomatoes1_F_1,12.13254,0.29586,0.62085
04_04_2024_W_C_Apples4_F_1,13.84773,0.4626,0.60413
04_04_2024_W2_C_PeanutButter_P_3,11.83455,0.3436,0.71657
04_04_2024_W2_C_Cans_P_2,null,null,null
04_18_2024_W_F_Tostitos2_P_3,10.37253,0.21935,0.74079
04_18_2024_W2_F_Apples1_F_1,12.04421,0.33357,0.64374
04_04_2024_S_C_Oil_P_3,8.64125,0.21709,0.72437
04_18_2024_W2_F_Buns1_P_1,13.11305,0.357,0.75483
04_04_2024_S_C_Chips_P_2,6.15394,0.01477,1.04802
04_04_2024_W_C_PastaSauce2_P_2,6.45774,0.00521,1.03823
03_04_2024_S_L_SparklingWater_P_1,6.13925,0.00324,1.05708
03_07_2024_S_L_TomatoAvocado1_F_1,null,null,null
04_18_2024_W_F_Cans4_P_2,6.10616,0.00265,1.02228
04_18_2024_W_F_Condiments_P_2,11.66811,0.36678,0.99932
03_07_2024_S_L_GrapeFruits1_F_1,17.65177,0.5484,0.47203
04_18_2024_W3_F_Greens1_V_1,5.92991,0.01233,1.04296
04_04_2024_W2_C_FruitsLong1_F_1,null,null,null
04_04_2024_W_C_Onions1_V_1,13.64964,0.46144,0.63239
04_18_2024_W3_F_TomatoCans2_P_1,null,null,null
04_18_2024_W2_F_Flour1_P_1,10.01807,0.21457,0.73727
04_18_2024_W_F_Lemons1_F_1,null,null,null
04_18_2024_W3_F_GreenPeppers1_F_1,null,null,null
03_21_2024_W_L_Tomatoes_F_2,13.15009,0.43231,0.95793
04_18_2024_W3_F_Pineapples1_F_1,null,null,null
04_19_2024_S2_F_Cans2_P_2,null,null,null
04_18_2024_W2_F_GreenPeppers1_F_1,13.30744,0.33462,0.56496
04_18_2024_W3_F_Chips_P_2,null,null,null
04_04_2024_W2_C_Chips5_P_3,6.32738,0.01145,1.06246
04_18_2024_W3_F_Bagels1_P_1,9.18206,0.18866,0.71178
03_13_2024_S_Co_Cabbages_V_2,17.15512,0.48636,0.55426
04_18_2024_W3_F_Breads1_P_1,6.14665,0.00728,1.04333
04_04_2024_W2_C_Candy_P_3,null,null,null
04_19_2024_W_F_Spices_P_2,6.1697,0.01998,1.01621
04_04_2024_W2_C_Chips_P_3,11.76934,0.25915,0.68111
04_04_2024_W_C_DriedFruits_P_2,6.34207,0.00555,1.01836
04_04_2024_W_C_Greens2_V_1,12.50052,0.26958,0.65816
04_19_2024_W4_F_Greens1_V_1,null,null,null
03_07_2024_S_L_Apples_F_2,6.63214,0.00646,1.05569
04_18_2024_W2_F_Coffee2_P_3,null,null,null
04_19_2024_W4_F_Sauce_P_3,6.80927,0.00557,1.00867
04_04_2024_W_C_Snacks_P_2,6.54302,0.00751,1.0335
04_18_2024_W_F_Vinegar_P_3,8.71687,0.19335,0.73643
03_04_2024_S_L_FruitsLong2_F_1,6.33916,0.04491,1.07845
04_04_2024_S_C_Gourds1_V_1,16.27403,0.55333,0.53291
04_19_2024_S2_F_Lemons1_F_1,null,null,null
03_21_2024_W_L_Nectarines1_F_1,6.7734,0.01254,1.06397
03_21_2024_W_L_Onions_V_2,null,null,null
03_21_2024_W_L_Gourds1_F_1,21.0226,0.72886,0.30664
04_19_2024_W4_F_Bananas1_F_1,null,null,null
03_21_2024_W_L_Coffee1_P_1,6.64651,0.00693,1.02886
04_04_2024_W2_C_Coffee_P_3,13.24514,0.27235,0.65219
04_18_2024_W3_F_Buns1_P_1,5.96623,0.00483,1.01896
04_18_2024_W2_F_AppleJuice_P_3,10.50298,0.2558,0.69494
04_18_2024_W_F_PeanutButter_P_3,8.44607,0.19599,0.68175
04_04_2024_W_C_GranolaBars_P_2,12.99622,0.3106,0.63829
04_18_2024_W_F_Flour1_P_1,5.05342,0.0068,1.05165
04_18_2024_W_F_Avacados1_F_1,14.44335,0.48102,0.65331
04_18_2024_W3_F_Lemons1_F_1,5.55431,0.03492,1.06615
04_19_2024_W4_F_Peppers1_F_1,13.24702,0.51967,0.85514
04_04_2024_S_C_Broccoli1_V_1,5.73745,0.01234,1.0168
04_18_2024_W_F_GrapeFruit1_F_1,5.83869,0.00839,0.99424
03_21_2024_W_L_Cucumbers_F_2,5.48149,0.01034,1.00554
03_04_2024_S_L_Bananas2_F_2,6.45973,0.13948,1.00773
04_04_2024_W2_C_Plantains1_F_1,17.60436,0.52531,0.46332
03_21_2024_W_L_Coffee_P_2,6.04261,0.03267,1.0396
04_18_2024_W3_F_Bread_P_2,5.51752,0.03813,1.02444
03_21_2024_W_L_Pineapples1_F_1,null,null,null
04_18_2024_W3_F_Spices_P_2,11.77313,0.31726,0.67503
04_04_2024_S_C_Chips3_P_1,5.98158,0.01566,1.02331
03_21_2024_W_L_Syrup_P_2,6.31965,0.01377,1.01978
04_04_2024_S_C_Bananas_F_2,5.89296,0.01685,1.07644
04_19_2024_W4_F_Apples2_F_1,7.11448,0.01419,1.06153
04_19_2024_S2_F_Sauce_P_2,8.87863,0.12215,0.68382
04_18_2024_W_F_Tostitos_P_3,10.9619,0.21237,0.71411
03_21_2024_W_L_Coffee2_P_2,5.71864,0.0293,1.01933
03_21_2024_W_L_Melons1_F_1,null,null,null
04_04_2024_S_C_Ketchup_P_2,11.22573,0.33487,0.69814
03_21_2024_W_L_Syrup1_P_1,7.11229,0.01538,0.9994
04_18_2024_W_F_Olive_P_3,9.4443,0.24319,0.75078
04_18_2024_W3_F_Pringles_P_2,10.72323,0.21242,0.69016
04_18_2024_W2_F_Chips2_P_2,8.43855,0.18003,1.041
04_19_2024_W4_F_Potatoes1_V_1,6.34533,0.0077,1.0273
04_19_2024_W4_F_Grapefruits1_F_1,16.53621,0.5236,0.52984
04_04_2024_W_C_Coffee4_P_2,null,null,null
03_21_2024_W_L_Radish_V_2,null,null,null
04_18_2024_W_F_Various2_P_2,5.92222,0.01617,1.04746
04_04_2024_W_C_Flour_P_2,5.7951,0.00384,1.02792
04_19_2024_W4_F_Apples1_F_1,12.40021,0.39399,0.73931
04_04_2024_W2_C_Potatoes2_V_1,5.98264,0.01022,1.0238
04_18_2024_W_F_Limes1_F_1,12.02863,0.47469,0.89749
04_19_2024_S2_F_Juice1_P_1,9.61821,0.1757,0.71592
04_04_2024_S_C_Chips1_P_1,11.36515,0.21276,0.66048
04_04_2024_W2_C_Apples3_F_1,5.52459,0.0092,1.0549
04_04_2024_W2_C_Grapefruits1_F_1,18.04139,0.54585,0.45017
04_04_2024_W_C_Drinks_P_2,6.34615,0.00389,1.0322
04_04_2024_S_C_Various_V_2,5.35793,0.00986,1.03475
03_21_2024_W_L_Chips1_P_1,5.9663,0.0089,1.06289
04_19_2024_W4_F_Tomatoes1_F_1,6.64123,0.01202,1.08444
04_04_2024_S_C_Greens_V_2,14.28376,0.37576,0.68814
04_18_2024_W2_F_Candy4_P_2,10.62614,0.24086,0.71309
04_18_2024_W3_F_Honey_P_2,12.0874,0.36118,0.88748
04_19_2024_S2_F_Mayo_P_2,null,null,null
04_18_2024_W_F_Sugar_P_2,5.81596,0.0038,1.03649
03_04_2024_S_L_Oranges_F_2,12.90641,0.50606,1.04765
04_04_2024_NG_C_Chips_P_2,5.67675,0.0168,1.0325
03_13_2024_S_Co_Tomatoes_V_2,7.35156,0.0192,1.05133
04_18_2024_W_F_Bananas2_F_1,19.66667,0.64808,0.42888
04_18_2024_W_F_Cans7_P_2,14.85801,0.35199,0.58597
04_04_2024_W_C_Peppers2_F_1,null,null,null
04_04_2024_S_C_Chips3_P_2,13.1031,0.40069,0.76871
04_04_2024_W_C_Watermelon_F_2,6.5314,0.0283,1.01649
04_18_2024_W2_F_Salsa1_P_1,7.87624,0.21441,0.75907
04_18_2024_W2_F_Coffee3_P_3,8.51445,0.18039,0.72508
04_18_2024_W2_F_Cucumbers1_V_1,13.4424,0.3868,0.6492
04_18_2024_W2_F_Sugar_P_3,11.35232,0.30303,0.67147
04_18_2024_W3_F_CanFruits_P_3,null,null,null
04_18_2024_W_F_BBQSauce_P_2,5.8153,0.01642,1.01147
04_18_2024_W_F_Cans2_P_2,12.15703,0.22233,0.60394
03_21_2024_W_L_Cheese1_P_1,6.53365,0.00972,1.00777
03_07_2024_S_L_Onions_V_2,13.17725,0.53029,0.82226
04_04_2024_W2_C_Cucumbers1_V_1,10.85816,0.24371,0.65902
04_18_2024_W2_F_BBQSauce2_P_2,6.08399,0.02331,0.99416
04_19_2024_S2_F_Apples_F_2,6.15545,0.0187,1.04095
04_18_2024_W3_F_Ranch2_P_3,9.48659,0.23381,0.74461
04_04_2024_S_C_Pickles_P_2,6.27288,0.01802,1.00773
03_21_2024_W_L_Oil1_P_1,6.07935,0.02995,1.02186
03_07_2024_S_L_Apples2_F_2,16.31396,0.50597,0.50271
04_18_2024_W_F_Tomatoes2_F_1,null,null,null
04_04_2024_W_C_Melons2_F_1,null,null,null
04_18_2024_W_F_Greens1_V_1,12.03075,0.50757,0.78555
04_04_2024_W2_C_Juice_P_2,null,null,null
04_18_2024_W3_F_Apples3_F_1,14.20332,0.45226,0.56072
04_18_2024_W_F_Chiles1_P_1,5.88654,0.01408,1.03747
04_19_2024_S2_F_Chips_P_3,10.01176,0.23264,0.73539
03_21_2024_W_L_Ranch1_P_1,6.12309,0.01173,1.00423
03_04_2024_S_L_Juices_P_2,6.63705,0.00914,1.04069
04_04_2024_W2_C_Bread2_P_2,6.3246,0.0106,1.02447
04_04_2024_W2_C_RedOnions1_V_1,16.33625,0.44183,0.47013
04_18_2024_W_F_Coffee2_P_2,6.2917,0.01348,1.02305
04_04_2024_S_C_Chips2_P_2,6.15394,0.01477,1.04802
04_19_2024_S2_F_Sauce1_P_1,5.65616,0.00713,1.04102
04_04_2024_W2_C_Gourds1_V_1,5.49164,0.0222,1.00368
04_04_2024_W_C_Limes1_F_1,null,null,null
04_18_2024_W2_F_Bread_P_3,10.94526,0.31353,0.67674
04_18_2024_W3_F_Oranges1_F_1,5.87457,0.03771,1.06656
04_18_2024_W_F_GreenPeppers1_F_1,6.11746,0.02151,1.04956
04_04_2024_W_C_Cabbage1_V_1,13.56857,0.34522,0.60858
04_04_2024_S_C_Peppers1_F_1,null,null,null
04_19_2024_S2_F_Bananas1_F_1,6.69852,0.02282,1.01831
04_04_2024_W_C_Apples2_F_1,6.10656,0.02012,1.03957
04_18_2024_W2_F_Chips4_P_2,6.19931,0.02416,1.05053
04_18_2024_W3_F_Ketchup_P_3,null,null,null
04_04_2024_S_C_OrangesLong2_F_1,6.49973,0.10876,1.06426
03_21_2024_W_L_Candy2_P_1,6.01116,0.00551,1.03079
03_21_2024_W_L_Candy2_P_2,6.43028,0.03006,1.05123
04_04_2024_W_C_Cans_P_3,10.69228,0.14439,0.70884
04_18_2024_W3_F_Potatoes1_V_1,14.32397,0.51222,0.65104
04_18_2024_W3_F_Onions1_V_1,18.35508,0.57861,0.42179
03_07_2024_S_L_Nuts1_P_1,6.81018,0.0053,1.00419
04_04_2024_W_C_Tomatoes1_F_1,14.84746,0.5165,0.49888
04_18_2024_W_F_Apples1_F_1,12.38875,0.08566,0.77221
04_04_2024_W_C_Peppers1_F_1,5.49337,0.01233,1.0376
04_19_2024_S2_F_Apples1_F_1,6.48104,0.01186,1.00721
04_04_2024_NG_C_Bananas1_F_1,6.59607,0.01826,1.05516
04_04_2024_W_C_Chips_P_3,11.98683,0.29165,0.63611
04_04_2024_W2_C_BananasLong1_F_1,12.24812,0.30642,0.68542
04_04_2024_W2_C_Chips3_P_3,12.55715,0.30226,0.6767
04_18_2024_W_F_Random_P_3,10.99915,0.26484,0.73583
04_04_2024_S_C_Chips4_P_1,10.81937,0.1918,0.69754
03_21_2024_W_L_Bagels1_P_1,5.92138,0.00327,1.06734
04_18_2024_W2_F_Tea_P_3,17.30142,0.63185,0.50923
04_04_2024_W2_C_Alfredo_P_3,6.29813,0.01036,1.03275
04_18_2024_W3_F_Potatoes2_V_1,null,null,null
04_18_2024_W3_F_Gatorade2_P_3,9.11859,0.27563,0.77969
04_19_2024_W4_F_Melons1_F_1,14.69394,0.66596,0.67126
