folder,psnr,ssim,lpips
04_18_2024_W3_F_Lemons1_F_1,12.69071,0.12527,0.4549
03_21_2024_W_L_Cookies1_P_1,12.23504,0.13951,0.46661
04_18_2024_W_F_Garlic1_V_1,12.71828,0.21449,0.43772
03_21_2024_W_L_Onions_V_2,11.9329,0.21369,0.54885
04_18_2024_W_F_Bread_P_3,10.4188,0.05515,0.70368
04_04_2024_S_C_Chips_P_2,10.93293,0.08541,0.58622
03_21_2024_W_L_Cereal1_P_1,11.35919,0.1277,0.41789
04_04_2024_W2_C_Apples5_F_1,11.29601,0.10282,0.48973
04_04_2024_W2_C_Grapefruits1_F_1,12.25693,0.15125,0.51447
04_04_2024_W2_C_Candy2_P_3,10.97691,0.06329,0.72986
04_04_2024_W2_C_ApplesLong1_F_1,10.28178,0.13701,0.66948
04_04_2024_W_C_PastaSauce_P_2,11.77946,0.18196,0.44937
04_18_2024_W2_F_Apples2_F_1,12.40701,0.13808,0.41003
04_04_2024_W_C_Coffee3_P_2,11.13973,0.13694,0.59023
04_04_2024_W_C_Cucumbers1_V_1,10.91334,0.09218,0.50661
04_18_2024_W_F_Cucumbers1_V_1,11.46361,0.10424,0.4746
04_04_2024_W_C_Apples4_F_1,11.61252,0.10053,0.56721
04_04_2024_S_C_Peppers2_F_1,10.75702,0.12622,0.57219
03_04_2024_S_L_ChipsSalsa2_P_1,14.80758,0.3048,0.28199
04_18_2024_W2_F_Pringles_P_2,9.52065,0.0794,0.6326
04_04_2024_W2_C_Flour_P_3,10.09617,0.10418,0.72673
04_19_2024_S2_F_Chips4_P_3,9.87664,0.07951,0.72453
04_04_2024_S_C_Oranges1_F_1,13.82555,0.303,0.40695
04_04_2024_S_C_Apples1_F_1,11.78521,0.17236,0.54687
04_19_2024_W4_F_CanBeans_P_3,10.03765,0.06263,0.75103
04_18_2024_W2_F_Ketchup_P_2,9.42942,0.0649,0.60258
04_19_2024_W4_F_Apples2_F_1,11.9419,0.1639,0.54158
04_04_2024_W_C_Drinks_P_2,10.61189,0.11789,0.59981
04_18_2024_W2_F_Coffee4_P_3,10.67033,0.10275,0.75429
04_19_2024_W4_F_Lemons1_F_1,13.1505,0.24476,0.41432
04_18_2024_W3_F_Apples3_F_1,12.30018,0.13078,0.40425
04_18_2024_W3_F_Chips3_P_2,9.21188,0.05946,0.67385
04_04_2024_W_C_Boxes_P_2,9.53615,0.02322,0.36277
04_04_2024_S_C_Celery1_V_1,11.24443,0.10818,0.56854
04_19_2024_W4_F_Potatoes1_V_1,10.7794,0.15033,0.55325
04_18_2024_W3_F_GreenPeppers1_F_1,11.61611,0.10803,0.49089
04_18_2024_W2_F_Chips4_P_2,10.07244,0.07315,0.65618
04_18_2024_W3_F_Greens1_V_1,11.03422,0.10059,0.54671
03_21_2024_W_L_Spices1_P_1,10.96229,0.11233,0.42779
03_21_2024_W_L_Candy2_P_1,11.40219,0.17952,0.54844
04_18_2024_W3_F_Bagels1_P_1,9.86211,0.09279,0.65881
04_04_2024_S_C_Various_V_2,11.30402,0.11245,0.59383
03_21_2024_W_L_Syrup_P_2,9.65487,0.10494,0.51082
04_04_2024_W_C_Oil_P_3,9.95534,0.07636,0.6918
04_19_2024_W_F_Coffee_P_2,10.39176,0.09188,0.61267
04_19_2024_W_F_Spices_P_2,9.67798,0.07839,0.56461
04_18_2024_W_F_Jam_P_3,9.88869,0.04418,0.73559
03_04_2024_S_L_Bananas_F_2,12.2714,0.11969,0.59466
04_18_2024_W2_F_Potatoes1_V_1,11.38921,0.13834,0.50307
04_04_2024_S_C_OrangesLong2_F_1,11.0632,0.12317,0.66262
04_18_2024_W_F_Apples3_F_1,12.51779,0.14435,0.3872
04_19_2024_S2_F_Apples_F_2,11.42662,0.14609,0.57472
04_19_2024_W4_F_Melons1_F_1,11.03308,0.18585,0.58362
04_04_2024_NG_C_Chips_P_2,11.52063,0.09138,0.58847
03_21_2024_W_L_Apples3_F_2,12.33561,0.15937,0.39096
04_18_2024_W2_F_Bread1_P_1,10.3282,0.07718,0.63676
04_19_2024_S2_F_Bananas1_F_1,11.3075,0.09338,0.49936
04_04_2024_NG_C_Gourds1_V_1,11.53475,0.16092,0.58294
04_04_2024_W2_C_Apples3_F_1,11.25935,0.08684,0.4775
04_04_2024_W_C_DriedFruits_P_2,11.71492,0.16141,0.49571
04_18_2024_W_F_Avacados1_F_1,11.47686,0.11609,0.473
04_04_2024_W2_C_Chips3_P_3,10.64687,0.07423,0.66928
04_18_2024_W_F_Nuts1_P_1,9.42494,0.1044,0.67303
04_04_2024_W2_C_RedOnions1_V_1,12.01247,0.15842,0.40607
04_18_2024_W3_F_Pickles_P_3,9.58139,0.04973,0.73708
04_04_2024_W2_C_Chips2_P_3,11.70942,0.09175,0.65421
04_04_2024_NG_C_Oats_P_3,10.72706,0.06829,0.71225
04_04_2024_W_C_Corn1_F_1,11.73402,0.10854,0.51359
04_04_2024_W_C_Coffee2_P_2,10.79749,0.09039,0.52549
04_04_2024_W_C_Chips_P_3,10.61833,0.07018,0.67305
04_04_2024_NG_C_Broth_P_2,10.36198,0.09323,0.6988
04_18_2024_W3_F_Candy2_P_2,9.38184,0.07872,0.66373
04_04_2024_W_C_PastaSauce3_P_2,13.41378,0.26734,0.43308
04_18_2024_W3_F_Ranch_P_3,9.23854,0.05528,0.70241
04_19_2024_W_F_Sugar_P_2,10.22684,0.10219,0.62194
03_21_2024_W_L_Ranch_P_2,10.98501,0.12315,0.46414
04_18_2024_W2_F_PastaSauce1_P_1,9.80629,0.07691,0.64862
04_04_2024_W_C_Cabbage1_V_1,11.44282,0.14313,0.4866
03_21_2024_W_L_Cheese1_P_1,11.75607,0.1292,0.5139
04_18_2024_W_F_Cans5_P_2,10.66148,0.08095,0.54712
03_04_2024_S_L_Tomatoes_F_2,12.60623,0.13123,0.41902
04_18_2024_W2_F_Cans_P_2,10.26415,0.10084,0.6046
04_04_2024_W_C_Garlic1_V_1,14.51641,0.27844,0.24166
04_19_2024_W_F_Ranch_P_2,9.79131,0.06953,0.63736
04_18_2024_W3_F_Potatoes1_V_1,11.79705,0.12958,0.44812
04_18_2024_W3_F_Nuts_P_2,9.35575,0.07203,0.62382
04_19_2024_W4_F_Plums1_F_1,11.6027,0.11288,0.46302
04_18_2024_W_F_Cans2_P_2,10.53463,0.06233,0.58601
04_04_2024_W_C_Oils2_P_3,9.82747,0.06945,0.68152
04_04_2024_W_C_Chips_P_2,11.89179,0.09564,0.38873
04_18_2024_W_F_Tomatoes2_F_1,11.92437,0.09555,0.50684
04_18_2024_W2_F_Pickles_P_2,9.93718,0.06527,0.736
04_04_2024_W_C_Melons1_F_1,11.56962,0.18232,0.55359
04_19_2024_S2_F_Chips5_P_3,9.65957,0.06645,0.71551
03_13_2024_S_Co_Cabbages_V_2,13.1668,0.24488,0.34203
04_18_2024_W_F_Various2_P_2,10.75316,0.06992,0.79899
04_18_2024_W_F_Cans_P_2,10.319,0.06704,0.64184
04_04_2024_S_C_Cantaloupe_F_2,12.07858,0.25389,0.5454
04_18_2024_W2_F_Chips3_P_2,10.22235,0.0873,0.66006
04_18_2024_W2_F_OliveOil_P_3,9.43099,0.09079,0.73423
04_04_2024_NG_C_PeanutButter_P_2,11.27269,0.12866,0.58079
04_04_2024_S_C_ApplesLong1_F_1,11.71182,0.16291,0.64523
04_18_2024_W3_F_Oranges1_F_1,11.69069,0.14056,0.62915
04_18_2024_W2_F_Soup_P_3,10.4976,0.05571,0.69165
03_04_2024_S_L_Juices_P_2,12.85548,0.17604,0.39627
04_19_2024_W_F_Bread_P_2,9.85377,0.10558,0.64927
04_18_2024_W2_F_Sugar_P_3,9.76724,0.07095,0.72313
04_18_2024_W3_F_Buns1_P_1,9.83495,0.09117,0.65834
04_04_2024_W2_C_Chips4_P_3,11.12402,0.06317,0.64137
03_07_2024_S_L_ChipsSalsa1_P_1,10.62766,0.04351,0.67454
04_04_2024_S_C_Greens_V_2,11.67138,0.12652,0.52929
04_18_2024_W2_F_Pineapples1_F_1,11.6561,0.05381,0.5702
03_04_2024_S_L_FruitsLong3_F_1,13.2413,0.15547,0.36222
03_21_2024_W_L_PastaSauce1_P_1,10.95428,0.11019,0.496
04_04_2024_W_C_Lemons1_F_1,12.7495,0.15831,0.4412
04_18_2024_W2_F_AppleJuice2_P_3,9.56231,0.06114,0.6601
04_18_2024_W2_F_Plantains1_F_1,12.68271,0.20225,0.571
04_19_2024_W_F_Sauce_P_2,9.47943,0.06335,0.60568
04_04_2024_W2_C_Ranch_P_2,10.57611,0.09481,0.58984
04_04_2024_W_C_Pickles_P_3,9.62779,0.06657,0.69913
04_19_2024_W4_F_Onions2_V_1,12.11891,0.16643,0.50442
04_18_2024_W3_F_Honey_P_2,9.60358,0.09631,0.62233
04_18_2024_W_F_Bananas1_F_1,11.33493,0.1352,0.51056
03_04_2024_S_L_Greens_V_2,13.45805,0.16903,0.41572
04_18_2024_W2_F_Snacks_P_2,10.25871,0.094,0.59863
04_04_2024_S_C_Salsa_P_3,9.57425,0.05644,0.71676
04_19_2024_S2_F_Sauce1_P_1,9.45822,0.06216,0.67525
04_18_2024_W_F_BBQSauce_P_2,9.76007,0.08144,0.63065
03_04_2024_S_L_Peppers1_V_1,13.78117,0.20978,0.39793
04_04_2024_W_C_Apples1_F_1,12.57184,0.14509,0.4501
04_04_2024_S_C_Pickles_P_2,10.22309,0.11235,0.72437
04_04_2024_S_C_Sauce_P_3,9.82551,0.06053,0.69962
04_18_2024_W_F_Cans4_P_2,10.3084,0.08744,0.57786
04_19_2024_W4_F_Gourds1_F_1,12.58041,0.23024,0.56618
03_21_2024_W_L_Tomatoes_F_2,12.37937,0.1625,0.44628
04_04_2024_W_C_Peppers2_F_1,12.30975,0.057,0.57036
04_04_2024_W_C_Tomatoes2_F_1,12.42687,0.1313,0.48413
04_19_2024_S2_F_Oil1_P_1,10.0145,0.07082,0.69879
03_21_2024_W_L_Gourds1_F_1,13.3595,0.29112,0.44208
03_21_2024_W_L_Potatoes_V_2,11.62599,0.16311,0.39719
04_18_2024_W2_F_TomatoCans1_P_1,10.19235,0.05886,0.66936
03_07_2024_S_L_GrapeFruits1_F_1,14.24515,0.26841,0.33074
03_21_2024_W_L_Candy_P_2,10.98785,0.13989,0.48768
04_18_2024_W2_F_Random_P_3,9.951,0.09976,0.69772
04_04_2024_S_C_Lemons1_F_1,12.56438,0.2081,0.48258
03_07_2024_S_L_Onions_V_2,11.91163,0.15427,0.43624
04_18_2024_W3_F_TomatoCans1_P_1,10.41334,0.07898,0.65211
04_18_2024_W_F_Nectarines1_F_1,12.12008,0.17983,0.62763
04_04_2024_W_C_Greens2_V_1,11.43078,0.10788,0.50298
04_18_2024_W3_F_CanSoup2_P_3,10.19548,0.05851,0.72103
04_18_2024_W_F_GreenPeppers1_F_1,12.00358,0.1071,0.46011
04_04_2024_W_C_Limes1_F_1,12.15906,0.13033,0.43113
04_19_2024_W4_F_Plums2_F_1,10.41789,0.12691,0.5986
04_18_2024_W_F_Candy_P_3,9.90862,0.07988,0.6669
04_18_2024_W2_F_Spices_P_3,9.70847,0.05105,0.71861
03_21_2024_W_L_Nectarines2_F_1,13.2741,0.15841,0.40654
04_18_2024_W2_F_Candy3_P_2,10.23994,0.09672,0.57526
04_18_2024_W_F_Sugar_P_2,11.25664,0.13472,0.58944
04_18_2024_W2_F_Chips5_P_2,9.49275,0.05136,0.61755
04_18_2024_W2_F_Bread2_P_1,10.381,0.06872,0.63896
04_04_2024_S_C_Chips2_P_2,10.89214,0.08755,0.59212
04_19_2024_S2_F_Jam1_P_1,9.71721,0.05534,0.67154
03_07_2024_S_L_Organic1_F_1,14.29672,0.1928,0.27694
03_21_2024_W_L_EnergyDrinks1_P_1,12.33977,0.18182,0.46612
04_18_2024_W_F_Snacks_P_3,10.15686,0.06333,0.70406
04_19_2024_W4_F_OrganicBananas1_F_1,11.63574,0.12536,0.48609
04_19_2024_W4_F_Random_P_3,10.20347,0.08389,0.71616
04_04_2024_W2_C_Oranges1_F_1,13.35178,0.19546,0.41788
04_19_2024_W4_F_Plantains1_F_1,12.51885,0.20934,0.53071
04_18_2024_W_F_Random_P_3,10.3037,0.0822,0.72902
04_04_2024_S_C_Ranch_P_2,11.04551,0.12781,0.52097
04_19_2024_S2_F_Melons1_F_1,11.72083,0.16662,0.62811
03_21_2024_W_L_Drinks_P_2,11.20864,0.15142,0.49058
04_04_2024_W_C_Bread2_P_2,11.30019,0.12857,0.56378
04_04_2024_S_C_Mayo_P_2,10.40188,0.10937,0.7649
03_21_2024_W_L_Pears_F_2,13.13695,0.22363,0.36213
04_18_2024_W3_F_RedOnions1_V_1,11.09069,0.09977,0.52606
04_04_2024_S_C_Chips2_P_1,10.72178,0.07944,0.65224
04_04_2024_W2_C_Lemons1_F_1,13.49063,0.16732,0.40237
04_04_2024_W2_C_Coffee_P_3,9.95268,0.09348,0.73563
04_04_2024_S_C_Various2_V_2,11.58856,0.13234,0.54612
04_18_2024_W_F_Candy3_P_3,9.7926,0.07083,0.68852
04_04_2024_W2_C_Ketchup_P_3,9.90711,0.07258,0.65836
04_18_2024_W3_F_Candy_P_2,9.25553,0.08663,0.6776
03_04_2024_S_L_Peppers_V_2,13.5402,0.18497,0.4016
04_04_2024_W2_C_AvacadosLong1_F_1,10.72689,0.08267,0.56267
04_18_2024_W_F_Flour1_P_1,11.36299,0.14022,0.58037
03_21_2024_W_L_Coconuts1_F_1,12.98551,0.24236,0.42564
04_04_2024_S_C_Peppers1_F_1,10.73717,0.1235,0.52907
04_18_2024_W_F_GrapeFruit1_F_1,12.17945,0.17827,0.48278
04_04_2024_W2_C_Beans_P_3,10.13542,0.07096,0.71877
04_19_2024_S2_F_Sauce_P_2,9.25537,0.05729,0.65483
04_18_2024_W3_F_TomatoCans2_P_1,9.77422,0.06951,0.65916
04_04_2024_W2_C_Potatoes2_V_1,11.35154,0.13319,0.46289
04_04_2024_W2_C_SourCream_P_3,9.78195,0.08129,0.68256
04_18_2024_W_F_Oranges1_F_1,12.86516,0.17072,0.4653
04_04_2024_W2_C_Gourds1_V_1,10.54398,0.20117,0.60718
04_04_2024_W_C_Snacks2_P_2,11.78527,0.12866,0.54399
04_18_2024_W_F_Greens1_V_1,11.0542,0.10992,0.48358
03_07_2024_S_L_Onions1_V_1,12.02357,0.13563,0.4155
03_07_2024_S_L_Apples_F_2,11.503,0.1406,0.59776
04_18_2024_W3_F_Mangoes1_F_1,12.42159,0.14875,0.49985
03_21_2024_W_L_Apples_F_2,11.99302,0.09936,0.42572
04_04_2024_W_C_Peppers1_F_1,11.90657,0.1162,0.48284
04_18_2024_W_F_MacAndCheese1_P_1,10.46913,0.10731,0.58587
04_18_2024_W_F_Lemons1_F_1,12.27068,0.11871,0.48429
04_19_2024_S2_F_Spices_P_3,9.47104,0.05866,0.70949
04_18_2024_W2_F_GrapeFruit1_F_1,12.36953,0.15692,0.49214
04_18_2024_W3_F_Sauce1_P_1,9.40648,0.06814,0.66098
04_18_2024_W3_F_Alfredo1_P_1,9.87337,0.07583,0.70024
03_04_2024_S_L_VeggiePackages_V_1,13.28732,0.17698,0.34629
04_19_2024_S2_F_Vinegar_P_3,9.83211,0.06682,0.68765
04_04_2024_W_C_TomatoCans_P_3,10.32528,0.07236,0.63021
03_21_2024_W_L_Candy1_P_1,11.62347,0.16689,0.54481
04_18_2024_W3_F_Cucumbers1_F_1,10.99474,0.09566,0.51153
04_18_2024_W3_F_Chips2_P_2,9.58249,0.09681,0.66019
03_13_2024_S_Co_Apples_F_2,12.06554,0.15345,0.3555
04_04_2024_W2_C_Juice_P_3,9.50615,0.08987,0.70215
04_04_2024_W_C_CakeBatter_P_2,11.22383,0.13998,0.50369
04_19_2024_S2_F_Avacados1_F_1,11.10786,0.08621,0.51973
03_21_2024_W_L_Syrup1_P_1,10.60043,0.12462,0.41662
04_18_2024_W_F_Spices_P_3,11.35001,0.10193,0.76063
03_21_2024_W_L_Coffee1_P_1,11.62314,0.13019,0.46329
04_19_2024_W4_F_Avacados1_F_1,12.11431,0.16271,0.40993
03_21_2024_W_L_Cantaloupes_F_2,12.887,0.2585,0.51875
04_18_2024_W2_F_Candy5_P_2,9.78964,0.07719,0.60841
04_04_2024_W2_C_Oil2_P_3,10.38658,0.0816,0.66349
04_04_2024_S_C_Chips3_P_1,10.57447,0.08052,0.57126
04_04_2024_W2_C_Mangoes1_F_1,11.53473,0.1047,0.57694
04_19_2024_S2_F_FruitCans1_P_1,10.32124,0.08089,0.65707
04_04_2024_NG_C_Fruits1_F_1,10.64974,0.10103,0.61143
04_18_2024_W2_F_OrangeJuice_P_3,9.62219,0.08544,0.68199
04_18_2024_W_F_Corn1_F_1,12.32002,0.11074,0.46698
04_18_2024_W_F_Broccoli1_V_1,13.24716,0.19163,0.3866
04_18_2024_W_F_Chips2_P_3,9.74166,0.06259,0.66498
04_18_2024_W2_F_Salsa1_P_1,9.59131,0.08163,0.66354
04_18_2024_W3_F_Oils3_P_2,8.98097,0.10448,0.67198
04_04_2024_W2_C_Juice_P_2,14.23978,0.21258,0.1422
04_04_2024_S_C_Chips4_P_1,10.92251,0.05709,0.80635
04_04_2024_W2_C_Bread2_P_2,11.43125,0.13096,0.45552
03_21_2024_W_L_Peppers_F_2,11.83447,0.10798,0.50103
04_19_2024_S2_F_Lemons1_F_1,11.83187,0.11656,0.5023
04_04_2024_W2_C_Sauce_P_2,10.86483,0.13092,0.56654
04_18_2024_W_F_Onions1_V_1,12.716,0.17479,0.45671
04_04_2024_W_C_Flour_P_2,12.46815,0.17908,0.45252
04_18_2024_W_F_Olive_P_3,9.66777,0.05234,0.71505
04_04_2024_W2_C_ApplesLong2_F_1,11.44022,0.08857,0.56568
04_18_2024_W_F_Tostitos2_P_3,10.10166,0.05645,0.7156
04_18_2024_W2_F_Coffee3_P_3,9.58223,0.05931,0.6805
04_18_2024_W2_F_Candy4_P_2,9.69193,0.07092,0.66984
04_04_2024_W2_C_Apples1_F_1,12.25342,0.12805,0.49793
04_04_2024_W_C_Mangoes1_F_1,10.9507,0.15493,0.59187
04_04_2024_S_C_Sauces_P_2,11.08787,0.11808,0.43829
04_04_2024_W2_C_PotatoesLong2_V_1,11.26796,0.13368,0.54901
04_18_2024_W3_F_Breads1_P_1,10.78435,0.09974,0.51665
04_18_2024_W2_F_Buns1_P_1,10.27365,0.06912,0.6688
04_18_2024_W2_F_Candy2_P_2,9.67619,0.07678,0.66475
04_18_2024_W3_F_Oils2_P_2,8.82477,0.11423,0.68799
04_18_2024_W2_F_PastaSauce2_P_1,9.82204,0.0697,0.71341
04_18_2024_W_F_Mustard_P_2,10.41666,0.03434,0.50036
04_04_2024_S_C_Coffee2_P_3,10.88981,0.07288,0.6591
04_18_2024_W3_F_PastaSauce1_P_1,10.32878,0.08083,0.57138
04_19_2024_W4_F_MixedNuts_P_3,9.37043,0.06269,0.68004
04_04_2024_W2_C_Chips5_P_3,10.28994,0.08016,0.69101
04_19_2024_W4_F_Tomatoes2_F_1,11.39214,0.10873,0.47081
04_04_2024_W_C_PastaSauce2_P_2,12.12057,0.18675,0.48118
04_18_2024_W3_F_Bread_P_2,9.69165,0.10919,0.5661
04_18_2024_W_F_Oil_P_3,10.56259,0.07858,0.71017
04_19_2024_S_F_Melons_F_2,11.89622,0.14535,0.52855
04_19_2024_W4_F_Oranges1_F_1,11.93081,0.17095,0.56918
04_18_2024_W_F_Apples4_F_1,12.82385,0.17129,0.44206
04_18_2024_W2_F_Bagels_P_3,10.67812,0.07003,0.69283
04_18_2024_W2_F_Bread_P_3,10.51091,0.06796,0.72156
04_04_2024_W_C_Salsa_P_3,9.82721,0.08427,0.66859
04_04_2024_W_C_FruitsLong1_F_1,11.41996,0.10297,0.60973
04_18_2024_W3_F_Onions1_V_1,11.7048,0.1696,0.50651
04_04_2024_S_C_Ketchup_P_2,11.18811,0.1542,0.56067
04_04_2024_W2_C_Oil_P_3,10.3271,0.07421,0.54249
04_18_2024_W3_F_Melons1_F_1,10.68879,0.18736,0.60731
04_04_2024_S_C_Various_F_2,11.29077,0.1298,0.61941
04_18_2024_W_F_Coconuts1_F_1,12.09751,0.21856,0.58338
04_04_2024_S_C_Broccoli1_V_1,12.15021,0.11791,0.48425
04_04_2024_S_C_Chips3_P_2,11.38303,0.10604,0.50034
04_18_2024_W2_F_Candy_P_2,10.27728,0.09088,0.60859
04_18_2024_W2_F_Tea_P_3,10.12432,0.09214,0.68714
04_18_2024_W3_F_Ketchup_P_3,9.27915,0.0653,0.72192
04_04_2024_W_C_Snacks_P_2,11.86393,0.15819,0.50797
04_18_2024_W_F_Greens2_V_1,12.11337,0.16924,0.43228
03_21_2024_W_L_Plantains1_F_1,13.54837,0.26418,0.35255
04_18_2024_W3_F_Coffee_P_2,9.68808,0.09855,0.65087
04_04_2024_W_C_PastaSauce4_P_2,12.00891,0.15647,0.48082
04_18_2024_W3_F_Ranch2_P_3,9.38024,0.06162,0.69029
03_21_2024_W_L_Nectarines1_F_1,12.66081,0.14483,0.50863
04_04_2024_W_C_Greens3_V_1,11.84289,0.15376,0.42655
04_18_2024_W_F_Coffee2_P_2,10.35967,0.09801,0.64391
04_18_2024_W3_F_Corn1_F_1,11.68083,0.08509,0.56391
04_18_2024_W2_F_BBQSauce_P_3,9.18061,0.0557,0.70937
04_18_2024_W_F_Coffee_P_2,10.38255,0.11328,0.55336
03_21_2024_W_L_Honey1_P_1,10.92181,0.15162,0.45848
04_04_2024_W_C_Cans_P_3,10.09181,0.05737,0.65619
04_18_2024_W2_F_Tomatoes1_F_1,11.88777,0.11928,0.46973
04_04_2024_S_C_Apples2_F_1,13.66703,0.29048,0.41859
