folder,psnr,ssim,lpips
04_19_2024_W_F_Coffee_P_2,10.40446,0.25607,0.82875
04_18_2024_W_F_Cucumbers1_V_1,11.49753,0.28034,0.78671
04_18_2024_W3_F_Chips3_P_2,9.16008,0.20549,0.87549
04_04_2024_W_C_PastaSauce3_P_2,13.15254,0.45526,0.72884
03_21_2024_W_L_BBQ1_P_1,10.03431,0.22605,0.77999
04_19_2024_S2_F_Greens2_V_1,10.3019,0.23681,0.81112
03_21_2024_W_L_Peas1_P_1,11.99706,0.33022,0.77613
03_04_2024_S_L_VeggiePackages_V_1,12.68755,0.24906,0.74249
04_04_2024_S_C_PeanutButter_P_3,10.58495,0.2884,0.86747
03_21_2024_W_L_Coconuts1_F_1,12.70013,0.40255,0.70192
04_18_2024_W_F_Cans_P_2,10.10036,0.21735,0.84417
04_19_2024_S2_F_Chips3_P_3,10.44912,0.18462,0.91173
04_04_2024_W_C_RedOnions1_V_1,11.99679,0.30789,0.67909
04_04_2024_W2_C_Onions1_V_1,12.56749,0.40179,0.79691
04_04_2024_S_C_Ranch_P_2,11.22543,0.29422,0.79932
04_19_2024_S_F_Greens_V_2,9.93166,0.31608,0.84073
04_04_2024_W2_C_Juice_P_3,9.53976,0.25952,0.88146
04_18_2024_W3_F_Pickles_P_3,9.47923,0.16766,0.90128
04_19_2024_S2_F_Onions2_V_1,11.0799,0.36312,0.7681
04_18_2024_W_F_Apples3_F_1,12.42791,0.35291,0.71694
04_04_2024_W_C_PastaSauce_P_2,11.43365,0.35254,0.74873
03_07_2024_S_L_Various_V_2,13.52875,0.32148,0.6537
04_04_2024_W_C_TomatoCans_P_3,10.63037,0.22965,0.85128
03_04_2024_S_L_ApplesLong_F_1,12.85738,0.3286,0.75679
04_04_2024_W_C_Mayo_P_3,10.20572,0.21703,0.86824
04_19_2024_W4_F_Tomatoes2_F_1,11.28001,0.29906,0.78693
04_18_2024_W3_F_Apples2_F_1,11.30971,0.28828,0.7819
04_18_2024_W_F_Onions1_V_1,12.63713,0.40288,0.75461
03_04_2024_S_L_EnergyDrinks_P_1,11.39495,0.19973,0.7173
04_04_2024_W2_C_ApplesLong1_F_1,10.58205,0.35351,0.85319
04_04_2024_W2_C_Flour_P_3,10.30086,0.30442,0.87984
04_19_2024_S2_F_Chips4_P_3,9.93197,0.19506,0.89277
04_18_2024_W2_F_BBQSauce_P_3,9.499,0.23084,0.8762
04_18_2024_W_F_Melons2_F_1,12.48978,0.43311,0.70503
04_18_2024_W_F_Mustard_P_2,9.74109,0.17578,0.71159
04_18_2024_W_F_Tortillas1_P_1,10.47432,0.27663,0.83818
04_04_2024_S_C_Celery1_V_1,11.10006,0.26084,0.84947
04_19_2024_S2_F_Cans_P_2,10.49689,0.23439,0.89154
04_04_2024_S_C_Coffee_P_3,10.16424,0.23523,0.87449
04_18_2024_W_F_Coffee_P_2,10.60598,0.31245,0.82187
04_04_2024_W_C_Lemons1_F_1,12.78758,0.36287,0.69585
03_21_2024_W_L_Pears_F_2,12.79573,0.39412,0.67738
03_04_2024_S_L_Peppers1_V_1,13.01618,0.2818,0.73696
04_19_2024_W_F_Sauce_P_2,9.59705,0.22024,0.86008
04_18_2024_W_F_Corn1_F_1,12.05955,0.27398,0.78156
03_21_2024_W_L_Cereal1_P_1,11.21276,0.26364,0.75545
04_19_2024_W_F_Oils_P_2,11.88527,0.22289,0.68518
04_18_2024_W2_F_Tomatoes1_F_1,11.66194,0.31843,0.74177
04_18_2024_W2_F_Bread1_P_1,10.19244,0.21991,0.83601
04_18_2024_W3_F_Melons1_F_1,10.77598,0.39379,0.79574
04_18_2024_W_F_Mangoes1_F_1,13.37603,0.40021,0.6591
03_07_2024_S_L_Exotic_F_2,12.25157,0.32189,0.75045
04_18_2024_W3_F_EnergyDrink_P_3,10.03866,0.22447,0.85703
04_04_2024_W2_C_Spices_P_2,10.32989,0.29536,0.85043
04_18_2024_W2_F_Dressing_P_2,9.83998,0.23658,0.85397
03_07_2024_S_L_Croutons_P_2,12.5369,0.24693,0.77638
04_04_2024_S_C_Salsa_P_3,9.62284,0.21669,0.88513
04_04_2024_W_C_Apples1_F_1,12.58892,0.33639,0.74818
04_18_2024_W_F_Candy3_P_3,10.01415,0.23995,0.9023
03_07_2024_S_L_Oranges_F_2,13.0115,0.35896,0.71408
04_04_2024_S_C_Various_F_2,11.51871,0.37002,0.82637
04_19_2024_W_F_Sugar_P_2,10.07943,0.29129,0.84653
04_04_2024_W2_C_AvacadosLong1_F_1,10.6647,0.24017,0.83199
04_18_2024_W_F_Salsa_P_3,10.32556,0.25475,0.89831
04_18_2024_W3_F_Sugar2_P_2,9.45397,0.27208,0.86022
04_18_2024_W3_F_TomatoCans1_P_1,10.11891,0.20386,0.8665
04_04_2024_NG_C_Broth_P_2,10.37218,0.25917,0.89273
04_18_2024_W_F_Chips_P_3,9.90166,0.20446,0.90445
03_21_2024_W_L_Jam1_P_1,9.89394,0.25291,0.8266
03_04_2024_S_L_Gatorade_P_2,12.17953,0.2586,0.77137
04_18_2024_W2_F_Melons2_F_1,12.34059,0.40252,0.72378
04_04_2024_W_C_Pickles_P_3,9.88857,0.2132,0.89308
04_18_2024_W2_F_Bagels_P_3,10.83562,0.24854,0.89038
04_04_2024_W2_C_Ketchup_P_3,9.49742,0.21031,0.84847
04_04_2024_W_C_Garlic1_V_1,14.23943,0.38585,0.57462
04_18_2024_W3_F_Oils_P_2,9.67218,0.24603,0.82708
04_19_2024_W4_F_Oranges1_F_1,11.78694,0.36884,0.80866
04_04_2024_W2_C_Oil_P_3,10.0392,0.20653,0.71882
03_04_2024_S_L_ChipsSalsa_P_1,14.1238,0.28983,0.60462
04_04_2024_W2_C_Mayo_P_2,10.59075,0.30084,0.8203
04_18_2024_W3_F_Gatorade_P_3,10.08556,0.19312,0.87459
04_18_2024_W_F_Candy2_P_3,9.546,0.21933,0.88072
04_18_2024_W_F_Greens2_V_1,11.70838,0.31215,0.73564
04_19_2024_W_F_Ketchup_P_2,9.94114,0.2639,0.84347
04_18_2024_W_F_Sugar_P_3,10.24691,0.25191,0.91888
04_18_2024_W3_F_Candy_P_2,8.66369,0.24434,0.86017
04_19_2024_W4_F_MixedNuts_P_3,9.52147,0.23126,0.86775
04_18_2024_W3_F_Bananas1_F_1,10.55578,0.31026,0.78018
04_18_2024_W_F_Garlic1_V_1,12.84656,0.41344,0.68788
04_19_2024_S2_F_Tomatoes1_F_1,11.64387,0.23969,0.74744
04_18_2024_W3_F_Corn1_F_1,11.65575,0.24942,0.84344
04_04_2024_S_C_Pears1_F_1,12.01735,0.44657,0.812
04_04_2024_NG_C_Onions1_V_1,11.75321,0.41109,0.78202
04_19_2024_W4_F_OrganicBananas1_F_1,11.82336,0.30773,0.75452
03_21_2024_W_L_Ranch_P_2,10.8024,0.23912,0.76499
04_04_2024_W_C_Mangoes1_F_1,11.35238,0.38958,0.80394
04_18_2024_W2_F_Nuts_P_2,9.615,0.23692,0.84753
04_04_2024_W2_C_Melons1_F_1,11.4699,0.35902,0.80179
04_19_2024_S_F_Bananas1_F_1,11.47387,0.31032,0.81728
04_18_2024_W_F_Nuts1_P_1,9.08166,0.27871,0.84441
03_21_2024_W_L_Potatoes_V_2,11.72124,0.36373,0.70623
04_18_2024_W2_F_Soup_P_3,10.34006,0.18478,0.93009
04_18_2024_W2_F_Chips5_P_2,9.54785,0.19091,0.83656
04_19_2024_S_F_OliveOil_P_3,9.7874,0.23356,0.85577
04_04_2024_W2_C_Apples2_F_1,11.80164,0.31223,0.81251
04_18_2024_W3_F_RedOnions1_V_1,10.90772,0.28778,0.79453
04_18_2024_W2_F_Candy3_P_2,10.44147,0.2561,0.82671
04_04_2024_W_C_Sauce_P_3,10.22411,0.22854,0.85871
04_18_2024_W2_F_Chips3_P_2,10.25529,0.28002,0.85388
04_18_2024_W3_F_Sugar_P_2,9.62392,0.31151,0.86035
04_04_2024_W2_C_Chips6_P_3,11.01617,0.20403,0.8762
04_18_2024_W_F_Pickles_P_2,10.68385,0.28216,0.86637
03_21_2024_W_L_Apples3_F_2,12.37776,0.37119,0.64787
04_04_2024_W_C_Various_P_2,10.79093,0.22361,0.7871
04_18_2024_W2_F_Oranges1_F_1,12.84867,0.35609,0.76834
04_04_2024_W2_C_Apples5_F_1,11.43035,0.28772,0.73892
04_18_2024_W2_F_Chips_P_2,10.23039,0.23763,0.83611
04_04_2024_NG_C_Gourds1_V_1,10.94111,0.37027,0.80727
04_18_2024_W3_F_Cucumbers1_F_1,11.19833,0.27535,0.806
04_04_2024_S_C_ApplesLong1_F_1,12.03619,0.42209,0.83634
03_04_2024_S_L_Tomatoes_F_2,12.30772,0.30296,0.73579
04_19_2024_W4_F_CanTomato_P_3,10.22696,0.17678,0.92281
04_04_2024_W_C_FruitsLong1_F_1,11.68029,0.29977,0.83677
04_18_2024_W2_F_Pears1_F_1,13.26688,0.35452,0.6745
03_04_2024_S_L_FruitsLong3_F_1,12.7763,0.27359,0.71047
04_18_2024_W3_F_Candy2_P_2,9.48081,0.23869,0.86521
03_07_2024_S_L_Onions1_V_1,11.96424,0.32816,0.72713
04_18_2024_W_F_Pineapples1_F_1,11.27293,0.20807,0.79767
04_04_2024_S_C_Peppers2_F_1,10.49616,0.28841,0.81789
04_04_2024_W2_C_Peppers1_F_1,11.74596,0.31451,0.76492
03_21_2024_W_L_Cans_P_2,9.41857,0.18204,0.85378
04_18_2024_W_F_PastaSauce5_P_2,10.2428,0.20309,0.87795
04_18_2024_W3_F_Ranch_P_3,9.48143,0.20935,0.87906
04_18_2024_W3_F_Peppers1_F_1,11.57886,0.29678,0.78272
04_18_2024_W_F_Nectarines1_F_1,12.1103,0.43753,0.84941
04_18_2024_W_F_Cans6_P_2,10.88488,0.21423,0.81657
03_13_2024_S_Co_Apples_F_2,11.79664,0.31722,0.7053
04_04_2024_W2_C_Pickles_P_3,10.31631,0.18906,0.92772
04_19_2024_S_F_Melons_F_2,11.79455,0.34553,0.79958
04_04_2024_W_C_Beans_P_3,10.27224,0.26095,0.91214
04_19_2024_W4_F_Plums2_F_1,10.29056,0.30314,0.80978
04_18_2024_W2_F_Bread2_P_1,10.26413,0.20988,0.84279
04_18_2024_W3_F_Limes1_F_1,11.02843,0.29032,0.79888
04_19_2024_W4_F_Bananas2_F_1,11.98327,0.33678,0.7462
04_18_2024_W2_F_Spices_P_3,9.9225,0.19013,0.89377
04_18_2024_W_F_Melons1_F_1,11.56221,0.45919,0.7857
04_04_2024_S_C_Apples1_F_1,11.93132,0.38249,0.78531
04_19_2024_W4_F_CanBeans_P_3,9.81816,0.22376,0.90569
04_04_2024_W_C_Oil_P_3,10.41857,0.24395,0.85295
04_18_2024_W2_F_HotSauce1_P_1,10.38047,0.26034,0.83814
04_04_2024_S_C_OrangesLong1_F_1,12.76915,0.42851,0.80174
04_18_2024_W3_F_Mangoes1_F_1,12.65462,0.37876,0.78223
03_07_2024_S_L_Potatoes1_V_1,12.57727,0.22998,0.75984
04_04_2024_NG_C_Fruits1_F_1,10.54659,0.26932,0.82761
04_18_2024_W2_F_GrapeFruit1_F_1,12.21463,0.3547,0.76113
04_18_2024_W3_F_Chips2_P_2,9.72094,0.27024,0.87414
04_18_2024_W_F_RedOnions1_V_1,11.92352,0.32141,0.79327
04_19_2024_W4_F_Onions1_V_1,11.03449,0.32238,0.79281
04_18_2024_W3_F_Apples4_F_1,11.47819,0.37417,0.8041
04_18_2024_W3_F_Oils2_P_2,9.45367,0.30459,0.83495
04_04_2024_W_C_Cucumbers1_V_1,10.86717,0.23881,0.81918
04_04_2024_W2_C_ApplesLong2_F_1,11.19847,0.28835,0.81173
04_18_2024_W3_F_HotSauce_P_3,9.41765,0.21376,0.89438
04_19_2024_W_F_Ranch_P_2,10.02395,0.24173,0.86729
04_19_2024_S2_F_FruitCans1_P_1,10.16282,0.22281,0.8523
04_18_2024_W2_F_Greens1_V_1,11.02498,0.26334,0.82004
04_18_2024_W3_F_Tomatoes2_F_1,12.36655,0.34857,0.76391
03_21_2024_W_L_Apples2_F_2,11.10917,0.23795,0.69154
04_04_2024_W2_C_Bread_P_2,11.46811,0.31532,0.84561
04_18_2024_W_F_Syrup1_P_1,10.02713,0.27361,0.80576
04_18_2024_W2_F_Ketchup_P_2,9.21713,0.20066,0.85138
04_04_2024_W2_C_Bread3_P_2,12.03969,0.2802,0.74098
03_21_2024_W_L_Drinks_P_2,11.16208,0.26978,0.73823
04_19_2024_W4_F_Chips_P_3,10.69577,0.27194,0.91688
04_18_2024_W2_F_OrangeJuice_P_3,9.62274,0.25563,0.88744
03_21_2024_W_L_Honey1_P_1,10.61496,0.27675,0.77198
04_18_2024_W3_F_BBQSauce_P_3,9.6071,0.18545,0.86423
04_18_2024_W_F_Flour_P_2,12.28494,0.37864,0.81387
03_04_2024_S_L_Bananas_F_2,12.0553,0.32949,0.82847
04_04_2024_W2_C_PotatoesLong2_V_1,11.44728,0.3529,0.80601
04_19_2024_W4_F_Nectarines1_F_1,12.17939,0.32241,0.79671
