folder,psnr,ssim,lpips
04_04_2024_S_C_Apples_P_3,10.73422,0.16237,0.69517
04_19_2024_S2_F_PastaSauce_P_2,10.24207,0.21819,0.8097
04_18_2024_W2_F_Plantains1_F_1,14.86732,0.40761,0.59045
04_18_2024_W2_F_Pringles_P_2,9.62852,0.16118,0.72478
04_18_2024_W_F_Bread2_P_3,9.58035,0.19638,0.68725
04_18_2024_W2_F_Random_P_3,9.5883,0.19732,0.74641
04_18_2024_W2_F_Cans_P_2,5.97163,0.01058,1.02721
04_04_2024_W_C_Sauce2_P_3,6.20712,0.01071,1.00595
04_04_2024_W_C_Ranch_P_3,9.39627,0.1583,0.72462
03_04_2024_S_L_FruitsLong_F_1,11.88917,0.18571,0.70759
04_04_2024_NG_C_PeanutButter_P_2,11.00371,0.23711,0.72764
04_19_2024_S2_F_Jam1_P_1,9.39048,0.14011,0.72175
04_18_2024_W3_F_PastaSauce1_P_1,9.46712,0.15939,0.80524
03_21_2024_W_L_Candy_P_2,12.83917,0.29323,0.59837
04_18_2024_W2_F_Juice_P_3,10.06363,0.17615,0.72703
04_04_2024_S_C_Sauces_P_2,10.49152,0.20205,0.73033
04_18_2024_W3_F_Bananas2_F_1,13.62013,0.41198,0.6379
04_04_2024_W2_C_Candy2_P_3,10.04156,0.17471,0.78354
04_18_2024_W3_F_CanSoup_P_3,10.16733,0.19631,0.79845
04_19_2024_W4_F_RedOnions1_V_1,11.4714,0.21055,0.63136
04_04_2024_W_C_GranolaBars3_P_2,12.00626,0.22083,0.67815
04_18_2024_W2_F_Cans2_P_2,null,null,null
03_21_2024_W_L_Apples_F_2,11.83819,0.21625,0.62833
03_04_2024_S_L_Greens_V_2,13.91828,0.30274,0.76709
04_18_2024_W_F_Broccoli1_V_1,13.25902,0.26607,0.63597
04_18_2024_W2_F_Candy_P_2,10.49979,0.1942,0.72043
03_21_2024_W_L_Pastasauce_P_2,11.3951,0.22152,0.67518
04_19_2024_S2_F_Chips5_P_3,9.7195,0.14371,0.72228
04_19_2024_W4_F_Salsa_P_3,8.93711,0.14797,0.7524
03_07_2024_S_L_Apples3_F_2,null,null,null
03_21_2024_W_L_Plantains1_F_1,14.59871,0.39699,0.54121
04_04_2024_W2_C_Tea_P_3,7.35221,0.03071,0.99241
04_18_2024_W2_F_Candy5_P_2,9.67041,0.16428,0.73859
04_19_2024_W4_F_Random_P_3,9.5011,0.16714,0.72357
04_04_2024_S_C_Oranges1_F_1,15.80371,0.5334,0.51547
04_18_2024_W2_F_Cans3_P_2,null,null,null
04_04_2024_W2_C_Lemons1_F_1,14.51818,0.31978,0.56315
04_19_2024_W4_F_Onions2_V_1,null,null,null
04_18_2024_W_F_Cans5_P_2,11.93037,0.19165,0.68437
04_18_2024_W3_F_Coffee_P_2,6.08691,0.02361,1.01105
04_18_2024_W3_F_Oils3_P_2,6.40127,0.0174,0.98362
04_04_2024_W_C_Melons1_F_1,11.86074,0.30716,0.60154
04_18_2024_W2_F_Vinegar_P_3,5.96315,0.01797,0.993
03_04_2024_S_L_Onions1_V_1,12.72259,0.26255,0.68557
04_04_2024_S_C_Chips2_P_1,6.01863,0.00599,1.02049
03_04_2024_S_L_Onions_V_2,null,null,null
04_18_2024_W2_F_Apples2_F_1,5.96394,0.01113,1.04194
04_19_2024_W4_F_Greens2_V_1,11.60279,0.17361,0.65054
04_18_2024_W_F_Asparagus1_V_1,12.41823,0.16953,0.60367
04_04_2024_W_C_Greens3_V_1,11.8363,0.21938,0.60446
04_18_2024_W3_F_Apples1_F_1,null,null,null
04_04_2024_W2_C_Apples1_F_1,11.9245,0.23877,0.65347
04_19_2024_S2_F_Oil1_P_1,10.21462,0.15003,0.7188
04_18_2024_W3_F_Powerade_P_3,9.11458,0.13675,0.73472
04_18_2024_W3_F_Juice_P_3,9.00769,0.13833,0.73103
03_21_2024_W_L_Nectarines2_F_1,14.71989,0.26617,0.56934
04_18_2024_W2_F_Pickles_P_2,9.12107,0.20947,0.88104
04_18_2024_W3_F_Chilli_P_3,8.52496,0.16511,0.66101
04_18_2024_W_F_Snacks_P_3,9.87007,0.15405,0.73475
04_18_2024_W2_F_Radish1_V_1,13.51964,0.22484,0.5854
04_04_2024_W2_C_Oil2_P_3,6.25064,0.00471,1.01051
04_18_2024_W2_F_AppleSauce1_P_1,9.42513,0.14178,0.73137
04_19_2024_W_F_Dressings_P_2,10.71552,0.17765,0.68196
04_04_2024_W_C_Pineapples1_F_1,11.95396,0.14984,0.65516
04_04_2024_W_C_CakeBatter_P_2,12.24819,0.27576,0.65174
04_18_2024_W3_F_AppleJuice_P_3,8.88258,0.14264,0.74101
04_04_2024_S_C_Potatoes_V_2,5.00236,0.00626,0.99851
04_04_2024_W2_C_Sauce_P_2,12.25595,0.29466,0.82584
04_04_2024_NG_C_Oats_P_3,9.60057,0.14418,0.75025
04_18_2024_W2_F_Melons1_F_1,14.6115,0.35094,0.6592
04_19_2024_W4_F_Pineapples1_F_1,11.88996,0.1726,0.64574
04_18_2024_W3_F_Cans_P_2,9.6811,0.22529,0.821
04_04_2024_W2_C_Oranges1_F_1,15.64286,0.44548,0.54698
04_18_2024_W_F_Tomatoes1_F_1,12.0696,0.22014,0.6131
04_18_2024_W2_F_Peppers1_F_1,6.8946,0.07397,1.04577
04_04_2024_W_C_Onions2_V_1,14.1404,0.30306,0.54779
04_04_2024_W2_C_Ranch_P_2,11.61275,0.25045,0.74995
04_04_2024_W_C_Avocados1_F_1,12.92737,0.27073,0.59744
04_19_2024_W4_F_Plantains1_F_1,null,null,null
03_07_2024_S_L_Organic1_F_1,15.91583,0.38718,0.54153
04_19_2024_W4_F_Watermelons1_F_1,12.27923,0.28576,0.67431
04_18_2024_W_F_Ranch_P_2,null,null,null
04_18_2024_W3_F_Salsa1_P_1,6.17358,0.00994,1.00679
04_18_2024_W3_F_Nectarines1_F_1,11.0456,0.19971,0.67064
03_04_2024_S_L_Flowers_F_1,null,null,null
04_18_2024_W_F_Plantains1_F_1,15.96624,0.51176,0.49307
04_04_2024_W_C_Oils2_P_3,9.78613,0.15281,0.72191
04_18_2024_W_F_Bananas1_F_1,12.66914,0.29136,0.68113
04_04_2024_W_C_Bread2_P_2,13.54761,0.32087,0.64858
03_07_2024_S_L_ChipsSalsa1_P_1,7.45889,0.00472,0.7829
04_19_2024_W4_F_Avacados1_F_1,11.62459,0.21917,0.63794
04_19_2024_S2_F_Juice2_P_1,10.11467,0.13267,0.72099
04_18_2024_W_F_Spices1_P_1,9.26484,0.13251,0.68039
04_18_2024_W2_F_Snacks_P_2,10.54398,0.16644,0.68256
04_19_2024_W_F_Pickles_P_2,9.47191,0.18683,0.72538
04_19_2024_W_F_Jelly_P_2,9.54665,0.17933,0.77857
04_18_2024_W_F_Apples2_F_1,12.53849,0.28149,0.632
04_04_2024_W2_C_Beans_P_3,9.7529,0.16926,0.76074
04_18_2024_W2_F_PastaSauce1_P_1,9.06937,0.1662,0.76457
04_18_2024_W3_F_Grapefruits1_F_1,13.80508,0.34022,0.62165
04_04_2024_W2_C_Cucumbers2_V_1,12.07834,0.22119,0.60779
03_04_2024_S_L_Peppers_V_2,7.63695,0.00574,0.99692
04_18_2024_W2_F_Coffee4_P_3,11.62318,0.2823,0.80335
04_04_2024_W_C_Chips_P_2,13.85672,0.24837,0.59588
04_19_2024_W4_F_Pears1_F_1,11.45395,0.25354,0.6957
03_21_2024_W_L_Apples1_F_1,15.19538,0.35775,0.56922
04_19_2024_W4_F_Lemons1_F_1,14.68123,0.42201,0.57234
04_04_2024_W2_C_Pineapples1_F_1,11.27895,0.09814,0.50333
04_18_2024_W_F_Oils_P_2,5.90279,0.00692,1.00993
03_07_2024_S_L_Apples1_F_1,15.28734,0.40561,0.53872
04_04_2024_S_C_Exotic_F_2,11.66714,0.3396,0.7227
04_18_2024_W2_F_Jam1_P_1,8.65044,0.13116,0.74343
03_21_2024_W_L_Candy1_P_1,13.11321,0.34423,0.6292
04_04_2024_W_C_Boxes_P_2,5.65824,0.00834,1.0514
04_18_2024_W2_F_Mangoes1_F_1,12.83546,0.28189,0.64846
04_18_2024_W2_F_Pineapples1_F_1,11.79382,0.10411,0.67606
04_18_2024_W3_F_Nuts_P_2,6.30811,0.02259,0.99026
04_19_2024_W4_F_Gourds1_F_1,13.10813,0.34569,0.65753
04_04_2024_W2_C_AppleJuice_P_3,9.92949,0.16184,0.73961
04_19_2024_W_F_Coffee_P_2,11.19547,0.208,0.70681
04_18_2024_W_F_Cucumbers1_V_1,12.11717,0.23206,0.63597
04_18_2024_W3_F_Chips3_P_2,9.54023,0.1469,0.75551
04_04_2024_W_C_PastaSauce3_P_2,15.9729,0.49478,0.51662
03_21_2024_W_L_BBQ1_P_1,null,null,null
04_19_2024_S2_F_Greens2_V_1,11.0653,0.17843,0.63549
03_21_2024_W_L_Peas1_P_1,12.38308,0.28819,0.65668
03_04_2024_S_L_VeggiePackages_V_1,16.10255,0.5275,0.37933
04_04_2024_S_C_PeanutButter_P_3,10.24625,0.19966,0.74253
03_21_2024_W_L_Coconuts1_F_1,5.78502,0.01424,0.99373
04_18_2024_W_F_Cans_P_2,5.78557,0.00988,1.00128
04_19_2024_S2_F_Chips3_P_3,9.57301,0.14256,0.73333
04_04_2024_W_C_RedOnions1_V_1,14.41931,0.33246,0.51421
04_04_2024_W2_C_Onions1_V_1,14.50665,0.31913,0.66716
04_04_2024_S_C_Ranch_P_2,10.78717,0.20227,0.69963
04_19_2024_S_F_Greens_V_2,null,null,null
04_04_2024_W2_C_Juice_P_3,6.76218,0.00981,0.99459
04_18_2024_W3_F_Pickles_P_3,8.84753,0.13464,0.75536
04_19_2024_S2_F_Onions2_V_1,11.61636,0.30652,0.7145
04_18_2024_W_F_Apples3_F_1,12.7923,0.28148,0.60646
04_04_2024_W_C_PastaSauce_P_2,5.54427,0.01092,1.00953
03_07_2024_S_L_Various_V_2,13.14263,0.27791,0.59769
04_04_2024_W_C_TomatoCans_P_3,10.50307,0.15639,0.73695
03_04_2024_S_L_ApplesLong_F_1,13.61041,0.28577,0.65485
04_04_2024_W_C_Mayo_P_3,9.92322,0.16839,0.73297
04_19_2024_W4_F_Tomatoes2_F_1,13.55194,0.30799,0.59989
04_18_2024_W3_F_Apples2_F_1,13.03608,0.23164,0.6113
04_18_2024_W_F_Onions1_V_1,13.63285,0.32671,0.60466
03_04_2024_S_L_EnergyDrinks_P_1,6.92275,0.00485,0.977
04_04_2024_W2_C_ApplesLong1_F_1,11.26529,0.2349,0.66524
04_04_2024_W2_C_Flour_P_3,9.60488,0.19151,0.76933
04_19_2024_S2_F_Chips4_P_3,9.80476,0.17822,0.74921
04_18_2024_W2_F_BBQSauce_P_3,7.6631,0.12308,0.67274
04_18_2024_W_F_Melons2_F_1,13.93315,0.38712,0.52722
04_18_2024_W_F_Mustard_P_2,8.60211,0.08007,0.6254
04_18_2024_W_F_Tortillas1_P_1,9.91687,0.17502,0.6827
04_04_2024_S_C_Celery1_V_1,11.02139,0.18815,0.69091
04_19_2024_S2_F_Cans_P_2,9.25834,0.15561,0.73951
04_04_2024_S_C_Coffee_P_3,9.52164,0.17462,0.74892
04_18_2024_W_F_Coffee_P_2,5.72286,0.01874,1.02234
04_04_2024_W_C_Lemons1_F_1,null,null,null
03_21_2024_W_L_Pears_F_2,16.82569,0.46181,0.48805
03_04_2024_S_L_Peppers1_V_1,17.01527,0.59035,0.33931
04_19_2024_W_F_Sauce_P_2,10.73914,0.17269,0.73018
04_18_2024_W_F_Corn1_F_1,12.83655,0.22415,0.74642
03_21_2024_W_L_Cereal1_P_1,12.33511,0.26105,0.63457
04_19_2024_W_F_Oils_P_2,null,null,null
04_18_2024_W2_F_Tomatoes1_F_1,13.61119,0.29633,0.58535
04_18_2024_W2_F_Bread1_P_1,9.70596,0.16133,0.72688
04_18_2024_W3_F_Melons1_F_1,10.85894,0.31867,0.71817
04_18_2024_W_F_Mangoes1_F_1,14.77428,0.40127,0.53039
03_07_2024_S_L_Exotic_F_2,12.94561,0.26045,0.65998
04_18_2024_W3_F_EnergyDrink_P_3,8.85295,0.1403,0.73729
04_04_2024_W2_C_Spices_P_2,10.29469,0.23041,0.78402
04_18_2024_W2_F_Dressing_P_2,5.81895,0.01951,0.98747
03_07_2024_S_L_Croutons_P_2,6.69515,0.00494,1.02689
04_04_2024_S_C_Salsa_P_3,9.0806,0.1536,0.76517
04_04_2024_W_C_Apples1_F_1,null,null,null
04_18_2024_W_F_Candy3_P_3,9.43322,0.16626,0.74475
03_07_2024_S_L_Oranges_F_2,null,null,null
04_04_2024_S_C_Various_F_2,null,null,null
04_19_2024_W_F_Sugar_P_2,5.56962,0.01025,0.99464
04_04_2024_W2_C_AvacadosLong1_F_1,10.61096,0.14959,0.69609
04_18_2024_W_F_Salsa_P_3,null,null,null
04_18_2024_W3_F_Sugar2_P_2,9.03812,0.20257,0.77616
04_18_2024_W3_F_TomatoCans1_P_1,9.41574,0.13776,0.75612
04_04_2024_NG_C_Broth_P_2,6.23223,0.00733,1.02121
04_18_2024_W_F_Chips_P_3,9.56124,0.14251,0.72671
03_21_2024_W_L_Jam1_P_1,null,null,null
03_04_2024_S_L_Gatorade_P_2,null,null,null
04_18_2024_W2_F_Melons2_F_1,12.04148,0.33131,0.62756
04_04_2024_W_C_Pickles_P_3,9.8113,0.17504,0.77339
04_18_2024_W2_F_Bagels_P_3,10.10485,0.14488,0.71654
04_04_2024_W2_C_Ketchup_P_3,6.46298,0.01487,1.02149
04_04_2024_W_C_Garlic1_V_1,15.41668,0.40084,0.45938
04_18_2024_W3_F_Oils_P_2,9.06515,0.18184,0.76882
04_19_2024_W4_F_Oranges1_F_1,12.94902,0.35462,0.62868
04_04_2024_W2_C_Oil_P_3,6.28172,0.00377,0.98181
03_04_2024_S_L_ChipsSalsa_P_1,7.40381,0.00772,0.8058
04_04_2024_W2_C_Mayo_P_2,12.52394,0.31772,0.74479
04_18_2024_W3_F_Gatorade_P_3,5.77821,0.01026,0.99394
04_18_2024_W_F_Candy2_P_3,9.31615,0.14506,0.70864
04_18_2024_W_F_Greens2_V_1,14.62193,0.3868,0.53719
04_19_2024_W_F_Ketchup_P_2,9.17435,0.18116,0.75135
04_18_2024_W_F_Sugar_P_3,8.87392,0.20974,0.71046
04_18_2024_W3_F_Candy_P_2,8.40585,0.17735,0.78235
04_19_2024_W4_F_MixedNuts_P_3,9.10433,0.1565,0.74546
04_18_2024_W3_F_Bananas1_F_1,11.90679,0.27497,0.6742
04_18_2024_W_F_Garlic1_V_1,14.49175,0.35483,0.54095
04_19_2024_S2_F_Tomatoes1_F_1,11.94655,0.17735,0.65194
04_18_2024_W3_F_Corn1_F_1,11.55093,0.16833,0.65675
04_04_2024_S_C_Pears1_F_1,14.24466,0.48713,0.56267
04_04_2024_NG_C_Onions1_V_1,12.68732,0.34435,0.66066
04_19_2024_W4_F_OrganicBananas1_F_1,12.62594,0.25018,0.58675
03_21_2024_W_L_Ranch_P_2,10.9991,0.22204,0.65631
04_04_2024_W_C_Mangoes1_F_1,12.36037,0.33958,0.63659
04_18_2024_W2_F_Nuts_P_2,5.84098,0.01279,1.0028
04_04_2024_W2_C_Melons1_F_1,12.63782,0.29961,0.61223
04_19_2024_S_F_Bananas1_F_1,6.04457,0.0078,1.03502
04_18_2024_W_F_Nuts1_P_1,9.05263,0.22321,0.77277
03_21_2024_W_L_Potatoes_V_2,null,null,null
04_18_2024_W2_F_Soup_P_3,9.6633,0.15142,0.71358
04_18_2024_W2_F_Chips5_P_2,9.39206,0.11139,0.68503
04_19_2024_S_F_OliveOil_P_3,9.30409,0.16289,0.72966
04_04_2024_W2_C_Apples2_F_1,13.38116,0.26818,0.64665
04_18_2024_W3_F_RedOnions1_V_1,10.63306,0.1887,0.66596
04_18_2024_W2_F_Candy3_P_2,10.15769,0.21169,0.74187
04_04_2024_W_C_Sauce_P_3,10.36239,0.17975,0.75311
04_18_2024_W2_F_Chips3_P_2,9.94922,0.16093,0.70351
04_18_2024_W3_F_Sugar_P_2,11.5396,0.23499,0.65326
04_04_2024_W2_C_Chips6_P_3,10.29628,0.1229,0.71874
04_18_2024_W_F_Pickles_P_2,10.57735,0.21571,0.73076
03_21_2024_W_L_Apples3_F_2,6.12294,0.0149,1.03181
04_04_2024_W_C_Various_P_2,11.90972,0.20828,0.69721
04_18_2024_W2_F_Oranges1_F_1,13.66236,0.34406,0.64155
04_04_2024_W2_C_Apples5_F_1,11.95394,0.21983,0.59953
04_18_2024_W2_F_Chips_P_2,5.85943,0.02197,1.02781
04_04_2024_NG_C_Gourds1_V_1,13.62538,0.32966,0.59279
04_18_2024_W3_F_Cucumbers1_F_1,11.32672,0.21869,0.67047
04_04_2024_S_C_ApplesLong1_F_1,12.34665,0.33085,0.7072
03_04_2024_S_L_Tomatoes_F_2,14.86854,0.3018,0.60344
04_19_2024_W4_F_CanTomato_P_3,9.27678,0.12332,0.74223
04_04_2024_W_C_FruitsLong1_F_1,12.07955,0.22362,0.65011
04_18_2024_W2_F_Pears1_F_1,13.74942,0.31757,0.57587
03_04_2024_S_L_FruitsLong3_F_1,13.90916,0.27394,0.63623
04_18_2024_W3_F_Candy2_P_2,9.52094,0.16831,0.72809
03_07_2024_S_L_Onions1_V_1,13.43926,0.3178,0.63672
04_18_2024_W_F_Pineapples1_F_1,null,null,null
04_04_2024_S_C_Peppers2_F_1,10.52388,0.22473,0.69322
04_04_2024_W2_C_Peppers1_F_1,12.13215,0.24859,0.61829
03_21_2024_W_L_Cans_P_2,6.11402,0.00892,1.00611
04_18_2024_W_F_PastaSauce5_P_2,null,null,null
04_18_2024_W3_F_Ranch_P_3,8.94637,0.13715,0.70897
04_18_2024_W3_F_Peppers1_F_1,12.51294,0.28725,0.6186
04_18_2024_W_F_Nectarines1_F_1,14.41309,0.41939,0.66725
04_18_2024_W_F_Cans6_P_2,5.88855,0.00263,1.03011
03_13_2024_S_Co_Apples_F_2,13.03113,0.29811,0.62672
04_04_2024_W2_C_Pickles_P_3,9.56819,0.15917,0.76519
04_19_2024_S_F_Melons_F_2,5.60833,0.00572,1.01516
04_04_2024_W_C_Beans_P_3,null,null,null
04_19_2024_W4_F_Plums2_F_1,10.7842,0.23661,0.69187
04_18_2024_W2_F_Bread2_P_1,9.31001,0.12391,0.71764
04_18_2024_W3_F_Limes1_F_1,11.481,0.19509,0.62996
04_19_2024_W4_F_Bananas2_F_1,11.89008,0.24938,0.60911
04_18_2024_W2_F_Spices_P_3,9.06507,0.13237,0.7288
04_18_2024_W_F_Melons1_F_1,14.31324,0.46292,0.59059
04_04_2024_S_C_Apples1_F_1,12.73682,0.33115,0.63712
04_19_2024_W4_F_CanBeans_P_3,5.54557,0.00783,0.84973
04_04_2024_W_C_Oil_P_3,6.48752,0.0078,1.00435
04_18_2024_W2_F_HotSauce1_P_1,12.39529,0.25651,0.73186
04_04_2024_S_C_OrangesLong1_F_1,13.00006,0.42606,0.70699
04_18_2024_W3_F_Mangoes1_F_1,13.50055,0.3197,0.64241
03_07_2024_S_L_Potatoes1_V_1,14.86661,0.26409,0.6834
04_04_2024_NG_C_Fruits1_F_1,12.6305,0.26089,0.65266
04_18_2024_W2_F_GrapeFruit1_F_1,14.01877,0.33165,0.62194
04_18_2024_W3_F_Chips2_P_2,9.97392,0.21394,0.70771
04_18_2024_W_F_RedOnions1_V_1,12.37095,0.24343,0.6076
04_19_2024_W4_F_Onions1_V_1,11.09648,0.22258,0.71743
04_18_2024_W3_F_Apples4_F_1,12.66167,0.37508,0.88735
04_18_2024_W3_F_Oils2_P_2,9.52828,0.23619,0.71167
04_04_2024_W_C_Cucumbers1_V_1,10.81766,0.16825,0.67146
04_04_2024_W2_C_ApplesLong2_F_1,11.02449,0.16229,0.6281
04_18_2024_W3_F_HotSauce_P_3,6.1058,0.01368,1.004
04_19_2024_W_F_Ranch_P_2,9.21642,0.13563,0.70125
04_19_2024_S2_F_FruitCans1_P_1,9.54455,0.14848,0.76114
04_18_2024_W2_F_Greens1_V_1,11.19076,0.19974,0.63851
04_18_2024_W3_F_Tomatoes2_F_1,13.3045,0.28192,0.58601
03_21_2024_W_L_Apples2_F_2,null,null,null
04_04_2024_W2_C_Bread_P_2,10.80448,0.23249,0.7112
04_18_2024_W_F_Syrup1_P_1,10.77256,0.20415,0.64243
04_18_2024_W2_F_Ketchup_P_2,5.97841,0.02399,0.99095
04_04_2024_W2_C_Bread3_P_2,6.4245,0.0096,1.00891
03_21_2024_W_L_Drinks_P_2,11.3154,0.24062,0.66402
04_19_2024_W4_F_Chips_P_3,9.25814,0.16883,0.69545
04_18_2024_W2_F_OrangeJuice_P_3,null,null,null
03_21_2024_W_L_Honey1_P_1,10.2579,0.24887,0.75649
04_18_2024_W3_F_BBQSauce_P_3,8.83293,0.10823,0.71628
04_18_2024_W_F_Flour_P_2,13.91775,0.31907,0.61771
03_04_2024_S_L_Bananas_F_2,12.75822,0.25078,0.66926
04_04_2024_W2_C_PotatoesLong2_V_1,12.05302,0.26037,0.6462
04_19_2024_W4_F_Nectarines1_F_1,13.07649,0.25768,0.60144
04_19_2024_S2_F_Drinks_P_2,9.44781,0.16411,0.74397
04_19_2024_W4_F_Plums1_F_1,11.86986,0.20002,0.65516
04_19_2024_W4_F_Soup_P_3,9.23963,0.11835,0.74423
04_19_2024_S2_F_Flour1_P_1,9.99308,0.14434,0.71136
03_21_2024_W_L_Pears1_F_1,6.78451,0.02934,1.04568
04_19_2024_S_F_Fruits1_F_1,13.41089,0.32911,0.6476
04_18_2024_W_F_Bread_P_3,9.48095,0.13852,0.71563
04_04_2024_W2_C_PastaSauce_P_2,6.46627,0.02614,1.0135
