folder,psnr,ssim,lpips
04_04_2024_S_C_Apples2_F_1,13.69443,0.38788,0.56269
04_04_2024_W2_C_Cucumbers1_V_1,10.7932,0.14939,0.73232
04_18_2024_W_F_Doritos_P_3,9.42706,0.08893,0.78293
04_19_2024_W4_F_Sauce_P_3,9.65647,0.12487,0.83646
04_04_2024_S_C_Apples_P_3,10.99969,0.15311,0.76975
04_18_2024_W3_F_Gatorade2_P_3,9.10407,0.13885,0.78365
04_04_2024_W2_C_PotatoesLong1_V_1,11.13771,0.22913,0.70826
03_04_2024_S_L_Greens1_V_1,13.34443,0.17933,0.51287
04_04_2024_W2_C_Bread_P_2,11.8504,0.22394,0.77589
04_18_2024_W_F_Salsa_P_3,10.4142,0.15208,0.84364
04_18_2024_W3_F_Gatorade_P_3,10.10166,0.10163,0.75821
04_18_2024_W2_F_Juice_P_3,9.94237,0.13859,0.81313
04_19_2024_S2_F_Salsa_P_2,10.13199,0.10934,0.73686
04_04_2024_S_C_OrangesLong1_F_1,12.55383,0.30137,0.75864
04_04_2024_W2_C_Pineapples1_F_1,11.6138,0.11595,0.70616
04_04_2024_NG_C_Bananas1_F_1,11.45662,0.26956,0.69587
04_18_2024_W3_F_Tomatoes2_F_1,12.4265,0.22422,0.64343
03_21_2024_W_L_Apples2_F_2,10.90887,0.15939,0.61352
04_04_2024_W_C_Tomatoes1_F_1,12.26517,0.1779,0.64893
04_04_2024_W2_C_Mayo_P_2,10.6381,0.19817,0.72544
03_07_2024_S_L_Oranges_F_2,12.96084,0.25341,0.58601
04_19_2024_S2_F_Flour1_P_1,10.68854,0.12186,0.80828
04_19_2024_W4_F_Greens1_V_1,10.81207,0.20312,0.68647
04_18_2024_W_F_Tortillas1_P_1,10.27476,0.17259,0.74107
03_21_2024_W_L_Cans_P_2,9.60632,0.11599,0.72804
04_18_2024_W3_F_Powerade_P_3,9.25343,0.12237,0.78409
03_21_2024_W_L_Apples1_F_1,13.69051,0.25549,0.55247
03_21_2024_W_L_Pickles1_P_1,10.55223,0.16551,0.65801
04_18_2024_W2_F_Greens1_V_1,11.18493,0.17262,0.68412
04_18_2024_W2_F_Chips2_P_2,10.2049,0.13413,0.71633
04_04_2024_W_C_CannedPeas_P_3,10.57404,0.13994,0.73152
04_19_2024_W_F_Dressings_P_2,9.9163,0.14245,0.76553
04_04_2024_W_C_Greens1_V_1,10.60948,0.14001,0.70522
04_18_2024_W3_F_Avacados1_F_1,11.35098,0.15135,0.66273
04_04_2024_W_C_Pineapples1_F_1,11.4532,0.14008,0.73864
04_04_2024_NG_C_Onions1_V_1,11.61562,0.26903,0.71305
04_19_2024_W4_F_Bananas1_F_1,11.83685,0.22452,0.71641
04_19_2024_S2_F_Chips2_P_3,10.16449,0.09667,0.81164
04_04_2024_S_C_Oil_P_3,10.3778,0.15569,0.78049
04_04_2024_W_C_Oranges1_F_1,12.65917,0.25914,0.60474
04_04_2024_W_C_Avocados1_F_1,11.62963,0.16637,0.57353
04_19_2024_W_F_Jelly_P_2,9.77903,0.12923,0.75992
04_18_2024_W3_F_Spices_P_2,9.13724,0.15687,0.76745
03_07_2024_S_L_Apples1_F_1,13.15686,0.22915,0.44496
04_18_2024_W3_F_Bananas1_F_1,10.53701,0.18431,0.66184
04_18_2024_W3_F_PeanutButter_P_2,9.40952,0.13936,0.74781
04_19_2024_S2_F_Onions1_V_1,10.74806,0.19153,0.70579
04_19_2024_W4_F_CanTomato_P_3,9.88775,0.10052,0.83028
04_19_2024_S2_F_Cans_P_2,10.20967,0.12964,0.79766
04_19_2024_W4_F_Tomatoes1_F_1,10.96676,0.18502,0.74528
04_04_2024_W_C_Melons2_F_1,12.26446,0.2399,0.65801
04_19_2024_S_F_Bananas1_F_1,11.47808,0.18971,0.7354
04_18_2024_W2_F_Vinegar_P_3,9.83612,0.20689,0.80889
03_07_2024_S_L_OrangesLong1_F_1,12.37619,0.22602,0.72325
04_04_2024_W2_C_Bananas2_F_1,12.23075,0.28643,0.61042
04_04_2024_W_C_RedOnions1_V_1,12.11671,0.2028,0.53741
04_19_2024_S_F_Fruits1_F_1,12.35251,0.23871,0.65356
04_18_2024_W3_F_Candy3_P_2,9.15366,0.13833,0.76846
04_04_2024_S_C_Exotic_F_2,11.33382,0.29248,0.72811
04_04_2024_W_C_Onions2_V_1,12.66589,0.24613,0.60354
03_04_2024_S_L_Apples_F_2,12.34812,0.20479,0.66383
03_21_2024_W_L_Pineapples1_F_1,11.6688,0.10992,0.73084
03_04_2024_S_L_Bananas2_F_2,12.701,0.20265,0.60156
03_21_2024_W_L_Nuts1_P_1,11.56046,0.20965,0.61008
04_04_2024_W2_C_Tomatoes1_F_1,11.5835,0.19685,0.72041
04_04_2024_W2_C_Spices_P_2,10.31732,0.18184,0.78469
03_21_2024_W_L_Bagels1_P_1,12.04196,0.1632,0.70125
03_07_2024_S_L_Apples2_F_2,13.06515,0.26697,0.56364
03_07_2024_S_L_TomatoAvocado1_F_1,13.42478,0.20292,0.47081
04_18_2024_W2_F_Oil_P_3,10.09958,0.17406,0.7853
04_18_2024_W_F_Melons2_F_1,12.47922,0.33343,0.57422
04_04_2024_S_C_Potatoes_V_2,11.97684,0.29884,0.61278
03_04_2024_S_L_FruitsLong2_F_1,12.42886,0.18255,0.66291
04_18_2024_W3_F_Apples4_F_1,10.99027,0.24124,0.72759
04_04_2024_W2_C_AppleJuice_P_3,10.36539,0.15301,0.78916
04_18_2024_W2_F_Apples1_F_1,12.10542,0.18441,0.64565
04_18_2024_W3_F_Apples1_F_1,11.66246,0.18167,0.68228
04_04_2024_W_C_Various_P_2,10.96232,0.14579,0.62885
03_04_2024_S_L_Oranges_F_2,13.06061,0.26513,0.69145
04_19_2024_W4_F_Grapefruits1_F_1,12.59544,0.29802,0.62448
04_18_2024_W2_F_Melons2_F_1,12.52737,0.29963,0.58835
03_04_2024_S_L_ChipsSalsa_P_1,14.36459,0.26744,0.41065
04_04_2024_W_C_Mangoes2_F_1,14.85878,0.33057,0.40744
03_07_2024_S_L_Croutons_P_2,12.42322,0.161,0.65196
04_04_2024_W2_C_Onions1_V_1,12.44229,0.26579,0.7036
04_04_2024_W2_C_Apples2_F_1,11.5931,0.18411,0.6806
03_07_2024_S_L_Nuts1_P_1,12.22772,0.17657,0.62767
04_18_2024_W_F_Cans3_P_2,10.65251,0.19291,0.7349
04_18_2024_W2_F_Chips_P_2,10.28949,0.14339,0.72863
04_19_2024_S_F_OliveOil_P_3,9.71655,0.13983,0.80729
04_04_2024_S_C_Chips1_P_1,10.5406,0.12714,0.73469
04_19_2024_S2_F_Tomatoes1_F_1,11.44706,0.13951,0.61731
04_19_2024_S2_F_Chips3_P_3,10.27302,0.11229,0.81778
04_18_2024_W_F_Condiments_P_2,9.97805,0.12783,0.72788
03_21_2024_W_L_Coffee_P_2,10.00782,0.20604,0.70435
04_19_2024_S2_F_Onions3_V_1,11.28581,0.17017,0.67838
04_19_2024_S2_F_Cans2_P_2,11.77487,0.26255,0.52677
03_21_2024_W_L_Chips_P_2,10.53315,0.11903,0.66921
04_18_2024_W3_F_Tomatoes1_F_1,12.478,0.17764,0.62349
04_18_2024_W3_F_Pineapples1_F_1,11.97283,0.14136,0.69661
03_21_2024_W_L_Coffee2_P_2,9.87665,0.21627,0.73772
04_18_2024_W2_F_BBQSauce2_P_2,9.29797,0.12854,0.75268
04_19_2024_W4_F_Soup_P_3,9.61338,0.09101,0.83139
04_18_2024_W3_F_Nectarines1_F_1,11.09274,0.18163,0.70447
04_19_2024_W4_F_RedOnions1_V_1,10.99307,0.17841,0.65906
04_19_2024_S2_F_Greens2_V_1,10.50695,0.13882,0.69589
04_18_2024_W_F_Candy2_P_3,9.95831,0.12835,0.79445
03_21_2024_W_L_Ranch1_P_1,10.7291,0.14607,0.68258
04_18_2024_W_F_Tostitos_P_3,10.44016,0.1118,0.81007
04_18_2024_W3_F_EnergyDrink_P_3,10.07734,0.12559,0.79091
04_19_2024_S2_F_Apples1_F_1,11.27494,0.17508,0.72794
04_04_2024_W_C_Apples2_F_1,13.38124,0.26264,0.56647
04_19_2024_W4_F_CanBeans2_P_3,9.63703,0.14602,0.82316
03_04_2024_S_L_Greens2_V_1,12.73881,0.19391,0.57399
03_04_2024_S_L_Flowers_F_1,12.02984,0.16483,0.62764
04_18_2024_W_F_Sugar_P_3,10.2298,0.16217,0.8345
04_18_2024_W3_F_Sugar2_P_2,9.41666,0.16431,0.76977
04_18_2024_W_F_Various_P_2,10.92812,0.22292,0.73533
03_21_2024_W_L_Peas1_P_1,11.82531,0.2257,0.63779
04_19_2024_W4_F_Juices_P_3,9.85897,0.11219,0.84854
04_18_2024_W_F_Plantains1_F_1,12.38044,0.30107,0.64924
04_04_2024_W2_C_Cucumbers2_V_1,10.96704,0.15579,0.68496
04_04_2024_W2_C_FruitsLong1_F_1,11.42426,0.13048,0.72656
04_04_2024_W2_C_Pickles_P_3,10.0611,0.11254,0.82989
04_19_2024_W4_F_Onions1_V_1,11.22813,0.20361,0.71352
04_04_2024_W_C_Beans_P_3,10.25957,0.15035,0.84355
04_04_2024_W2_C_Chips6_P_3,11.07036,0.12047,0.78603
04_18_2024_W_F_Bread2_P_3,11.14193,0.10462,0.80032
04_18_2024_W3_F_CanSoup_P_3,9.85533,0.12714,0.81461
03_04_2024_S_L_Onions_V_2,12.14333,0.21252,0.69868
04_04_2024_S_C_PeanutButter_P_3,10.92833,0.17083,0.76696
04_18_2024_W_F_Chips_P_3,10.09175,0.12475,0.79337
04_04_2024_W2_C_Plantains1_F_1,13.57747,0.31279,0.54043
04_18_2024_W_F_Ranch_P_2,10.56296,0.16633,0.60295
04_18_2024_W2_F_Flour1_P_1,9.97348,0.17425,0.80245
04_04_2024_W_C_Mayo_P_3,9.70005,0.11751,0.77732
04_18_2024_W3_F_Sugar_P_2,9.82096,0.19952,0.77273
03_07_2024_S_L_Exotic_F_2,12.27056,0.20762,0.62994
04_18_2024_W3_F_AppleJuice_P_3,9.52059,0.12488,0.78235
03_07_2024_S_L_Potatoes1_V_1,12.42386,0.16375,0.61161
04_18_2024_W_F_Chiles1_P_1,10.35086,0.17893,0.80617
04_18_2024_W_F_Apples1_F_1,11.48008,0.25403,0.71382
04_18_2024_W3_F_Pears1_F_1,11.98731,0.22364,0.65166
04_04_2024_W_C_Watermelon_F_2,13.60658,0.29729,0.54701
04_18_2024_W3_F_Bananas2_F_1,12.57489,0.32948,0.64522
04_18_2024_W2_F_Lemons1_F_1,12.82507,0.20461,0.60957
03_21_2024_W_L_Jam1_P_1,9.91164,0.15917,0.71983
04_18_2024_W3_F_Potatoes2_V_1,12.26135,0.17614,0.66817
04_18_2024_W2_F_Jam1_P_1,9.41206,0.1117,0.74972
04_18_2024_W_F_Limes1_F_1,11.58268,0.18549,0.66757
04_18_2024_W2_F_Coffee_P_3,9.39221,0.12414,0.83125
04_18_2024_W3_F_Pringles_P_2,9.03369,0.14022,0.79213
04_19_2024_S2_F_Greens1_V_1,11.09508,0.19561,0.67811
04_19_2024_W4_F_Watermelons1_F_1,12.37821,0.24782,0.69366
04_19_2024_W_F_Pickles_P_2,9.53185,0.15413,0.77543
04_18_2024_W_F_Pineapples1_F_1,11.44193,0.12127,0.69406
04_04_2024_S_C_Coffee_P_3,9.88585,0.13579,0.81861
04_19_2024_S_F_Greens_V_2,9.80431,0.21036,0.78697
04_04_2024_S_C_Gourds1_V_1,11.35394,0.29565,0.65168
04_19_2024_W4_F_Peppers1_F_1,10.50187,0.18013,0.74872
04_18_2024_W_F_Melons1_F_1,12.28624,0.35643,0.69034
04_04_2024_W2_C_Tea_P_3,9.40479,0.15032,0.78225
04_19_2024_W_F_Ketchup_P_2,9.82217,0.15332,0.75234
04_18_2024_W3_F_Cereal_P_2,9.16744,0.15048,0.77343
04_04_2024_W2_C_BananasLong1_F_1,11.66378,0.26631,0.74531
04_18_2024_W3_F_Grapefruits1_F_1,12.29249,0.2769,0.64079
04_18_2024_W3_F_Salsa1_P_1,9.20779,0.12919,0.78954
04_04_2024_W_C_Sauce2_P_3,9.14795,0.09241,0.76872
04_18_2024_W2_F_Melons1_F_1,12.94603,0.29145,0.63442
04_18_2024_W2_F_Apples4_F_1,11.32635,0.15874,0.644
04_18_2024_W_F_Tomatoes1_F_1,11.7998,0.17517,0.6421
04_18_2024_W_F_Oils_P_2,10.81059,0.17573,0.75906
04_18_2024_W2_F_Peppers1_F_1,10.88955,0.20353,0.68598
04_18_2024_W_F_Vinegar_P_3,10.33739,0.14292,0.80923
04_04_2024_S_C_Bananas_F_2,11.35783,0.27252,0.70838
04_18_2024_W_F_Flour_P_2,11.94728,0.26359,0.73165
04_18_2024_W2_F_PeanutButter_P_3,9.47132,0.11381,0.78815
04_19_2024_W4_F_Pineapples1_F_1,11.69754,0.15292,0.69294
04_18_2024_W3_F_Cans_P_2,9.54589,0.14357,0.78928
04_18_2024_W_F_Bananas2_F_1,12.02622,0.26505,0.61723
04_18_2024_W2_F_GreenPeppers1_F_1,11.37898,0.14607,0.67727
03_04_2024_S_L_Gatorade_P_2,12.15488,0.18548,0.65017
03_13_2024_S_Co_Tomatoes_V_2,12.84769,0.22303,0.62686
04_18_2024_W_F_Spices1_P_1,9.11071,0.11127,0.7696
04_18_2024_W2_F_Dressing_P_2,9.53441,0.14038,0.74692
04_18_2024_W_F_Cans7_P_2,9.91377,0.11958,0.71722
04_19_2024_W4_F_Salsa_P_3,8.81434,0.11881,0.8025
04_04_2024_W2_C_Peppers1_F_1,11.83415,0.19789,0.63958
04_19_2024_W4_F_Bananas2_F_1,11.81629,0.20583,0.61401
03_21_2024_W_L_BBQ1_P_1,10.00296,0.14366,0.6383
03_04_2024_S_L_EnergyDrinks_P_1,11.59162,0.13485,0.53701
04_04_2024_W_C_GranolaBars_P_2,11.29915,0.21099,0.64872
