folder,psnr,ssim,lpips
03_21_2024_W_L_Cereal1_P_1,12.94738,0.37178,0.68104
04_04_2024_W2_C_Apples5_F_1,12.69858,0.38524,0.65225
04_04_2024_W2_C_Grapefruits1_F_1,13.18726,0.41517,0.71184
04_04_2024_W2_C_Candy2_P_3,10.08016,0.3002,0.85606
04_04_2024_W2_C_ApplesLong1_F_1,11.55488,0.39079,0.71667
04_04_2024_W_C_PastaSauce_P_2,5.52316,0.01366,1.01074
04_18_2024_W2_F_Apples2_F_1,5.94802,0.01773,1.07888
04_04_2024_W_C_Coffee3_P_2,13.53475,0.51622,0.84955
04_04_2024_W_C_Cucumbers1_V_1,10.5837,0.28987,0.76527
04_18_2024_W_F_Cucumbers1_V_1,12.48634,0.34389,0.66439
04_04_2024_W_C_Apples4_F_1,12.41721,0.34236,0.69444
04_04_2024_S_C_Peppers2_F_1,10.6029,0.33979,0.77791
03_04_2024_S_L_ChipsSalsa2_P_1,7.37757,0.00805,0.88138
04_18_2024_W2_F_Pringles_P_2,9.81623,0.28824,0.79258
04_04_2024_W2_C_Flour_P_3,10.18675,0.33363,0.82704
04_19_2024_S2_F_Chips4_P_3,9.59995,0.30471,0.83435
04_04_2024_S_C_Oranges1_F_1,15.95398,0.63057,0.60836
04_04_2024_S_C_Apples1_F_1,12.22093,0.47003,0.76222
04_19_2024_W4_F_CanBeans_P_3,7.14717,0.08697,1.02504
04_18_2024_W2_F_Ketchup_P_2,5.9461,0.03227,1.03339
04_19_2024_W4_F_Apples2_F_1,12.36224,0.42412,0.71631
04_04_2024_W_C_Drinks_P_2,11.16049,0.3501,0.76936
04_18_2024_W2_F_Coffee4_P_3,11.64311,0.43031,0.82754
04_19_2024_W4_F_Lemons1_F_1,14.00173,0.49328,0.6612
04_18_2024_W3_F_Apples3_F_1,12.54254,0.41495,0.71306
04_18_2024_W3_F_Chips3_P_2,9.35368,0.25155,0.83146
04_04_2024_W_C_Boxes_P_2,5.62813,0.01179,1.04634
04_04_2024_S_C_Celery1_V_1,11.67834,0.29367,0.72904
04_19_2024_W4_F_Potatoes1_V_1,10.46706,0.41148,0.81194
04_18_2024_W3_F_GreenPeppers1_F_1,11.64589,0.3336,0.72111
04_18_2024_W2_F_Chips4_P_2,10.2175,0.24257,0.76044
04_18_2024_W3_F_Greens1_V_1,11.80296,0.2545,0.69522
03_21_2024_W_L_Spices1_P_1,11.41451,0.30533,0.71504
03_21_2024_W_L_Candy2_P_1,11.22228,0.432,0.80023
04_18_2024_W3_F_Bagels1_P_1,9.68094,0.25442,0.80384
04_04_2024_S_C_Various_V_2,11.21446,0.36117,0.7786
03_21_2024_W_L_Syrup_P_2,9.64583,0.27738,0.76615
04_04_2024_W_C_Oil_P_3,6.45879,0.01179,1.02812
04_19_2024_W_F_Coffee_P_2,10.91963,0.31641,0.78323
04_19_2024_W_F_Spices_P_2,9.36881,0.2809,0.78973
04_18_2024_W_F_Jam_P_3,8.66948,0.28644,0.78644
03_04_2024_S_L_Bananas_F_2,13.7655,0.43539,0.75928
04_18_2024_W2_F_Potatoes1_V_1,12.94786,0.41399,0.65691
04_04_2024_S_C_OrangesLong2_F_1,11.5302,0.42278,0.77057
04_18_2024_W_F_Apples3_F_1,12.74831,0.41155,0.70239
04_19_2024_S2_F_Apples_F_2,11.82736,0.44365,0.70878
04_19_2024_W4_F_Melons1_F_1,12.38552,0.46576,0.69179
04_04_2024_NG_C_Chips_P_2,5.72497,0.01586,1.05588
03_21_2024_W_L_Apples3_F_2,6.11143,0.02356,1.05761
04_18_2024_W2_F_Bread1_P_1,9.59923,0.27472,0.80175
04_19_2024_S2_F_Bananas1_F_1,12.76515,0.39436,0.74761
04_04_2024_NG_C_Gourds1_V_1,14.30812,0.48415,0.65194
04_04_2024_W2_C_Apples3_F_1,13.21123,0.3444,0.67284
04_04_2024_W_C_DriedFruits_P_2,6.05539,0.00697,1.01752
04_18_2024_W_F_Avacados1_F_1,12.56602,0.32328,0.66911
04_04_2024_W2_C_Chips3_P_3,11.4108,0.3032,0.78425
04_18_2024_W_F_Nuts1_P_1,9.11271,0.37044,0.84621
04_04_2024_W2_C_RedOnions1_V_1,13.27736,0.3628,0.59337
04_18_2024_W3_F_Pickles_P_3,8.82502,0.24242,0.8254
04_04_2024_W2_C_Chips2_P_3,11.21207,0.24928,0.71173
04_04_2024_NG_C_Oats_P_3,9.59439,0.27197,0.828
04_04_2024_W_C_Corn1_F_1,11.08121,0.32846,0.7089
04_04_2024_W_C_Coffee2_P_2,5.6832,0.01005,1.05872
04_04_2024_W_C_Chips_P_3,10.51341,0.25797,0.77493
04_04_2024_NG_C_Broth_P_2,6.20155,0.01149,1.0447
04_18_2024_W3_F_Candy2_P_2,9.46381,0.28287,0.80166
04_04_2024_W_C_PastaSauce3_P_2,15.23442,0.57482,0.60209
04_18_2024_W3_F_Ranch_P_3,9.11615,0.25821,0.81381
04_19_2024_W_F_Sugar_P_2,5.54478,0.01268,1.01846
03_21_2024_W_L_Ranch_P_2,10.03195,0.27922,0.78559
04_18_2024_W2_F_PastaSauce1_P_1,8.74235,0.28373,0.84006
04_04_2024_W_C_Cabbage1_V_1,14.49231,0.41346,0.66808
03_21_2024_W_L_Cheese1_P_1,6.18501,0.01269,1.04161
04_18_2024_W_F_Cans5_P_2,11.67759,0.29809,0.75079
03_04_2024_S_L_Tomatoes_F_2,14.75189,0.41907,0.73351
04_18_2024_W2_F_Cans_P_2,5.94554,0.01662,1.04767
04_04_2024_W_C_Garlic1_V_1,16.54824,0.49307,0.4734
04_19_2024_W_F_Ranch_P_2,null,null,null
04_18_2024_W3_F_Potatoes1_V_1,12.69319,0.40611,0.71296
04_18_2024_W3_F_Nuts_P_2,6.27868,0.03046,1.01202
04_19_2024_W4_F_Plums1_F_1,12.44855,0.30254,0.67194
04_18_2024_W_F_Cans2_P_2,10.72391,0.22915,0.7759
04_04_2024_W_C_Oils2_P_3,9.66928,0.27506,0.81198
04_04_2024_W_C_Chips_P_2,13.64169,0.33966,0.65268
04_18_2024_W_F_Tomatoes2_F_1,12.07917,0.39671,0.7628
04_18_2024_W2_F_Pickles_P_2,9.26109,0.32992,0.91778
04_04_2024_W_C_Melons1_F_1,12.79955,0.4458,0.63433
04_19_2024_S2_F_Chips5_P_3,9.66499,0.28091,0.82475
03_13_2024_S_Co_Cabbages_V_2,16.11316,0.52173,0.5993
04_18_2024_W_F_Various2_P_2,11.55873,0.41404,0.91484
04_18_2024_W_F_Cans_P_2,5.75542,0.0161,1.05563
04_04_2024_S_C_Cantaloupe_F_2,null,null,null
04_18_2024_W2_F_Chips3_P_2,10.09918,0.30201,0.79426
04_18_2024_W2_F_OliveOil_P_3,10.98678,0.40533,0.89081
04_04_2024_NG_C_PeanutButter_P_2,10.93532,0.36195,0.79764
04_04_2024_S_C_ApplesLong1_F_1,13.7095,0.51676,0.75287
04_18_2024_W3_F_Oranges1_F_1,13.65603,0.48994,0.74397
04_18_2024_W2_F_Soup_P_3,9.47548,0.27483,0.81395
03_04_2024_S_L_Juices_P_2,14.00898,0.40024,0.71946
04_19_2024_W_F_Bread_P_2,5.83526,0.01336,1.03178
04_18_2024_W2_F_Sugar_P_3,9.8548,0.35907,0.76057
04_18_2024_W3_F_Buns1_P_1,9.41923,0.31624,0.80341
04_04_2024_W2_C_Chips4_P_3,6.76154,0.00984,1.06689
03_07_2024_S_L_ChipsSalsa1_P_1,null,null,null
04_04_2024_S_C_Greens_V_2,6.86138,0.01808,1.02598
04_18_2024_W2_F_Pineapples1_F_1,11.50551,0.18225,0.71346
03_04_2024_S_L_FruitsLong3_F_1,15.084,0.39156,0.68122
03_21_2024_W_L_PastaSauce1_P_1,11.75689,0.35581,0.78349
04_04_2024_W_C_Lemons1_F_1,14.96361,0.50381,0.62714
04_18_2024_W2_F_AppleJuice2_P_3,5.96663,0.00713,1.04059
04_18_2024_W2_F_Plantains1_F_1,14.77817,0.53952,0.67738
04_19_2024_W_F_Sauce_P_2,10.50203,0.32531,0.82997
04_04_2024_W2_C_Ranch_P_2,11.58998,0.36477,0.7553
04_04_2024_W_C_Pickles_P_3,9.58025,0.31247,0.85923
04_19_2024_W4_F_Onions2_V_1,null,null,null
04_18_2024_W3_F_Honey_P_2,6.10721,0.01609,1.01504
04_18_2024_W_F_Bananas1_F_1,12.66407,0.41892,0.70908
03_04_2024_S_L_Greens_V_2,13.48862,0.37448,0.81254
04_18_2024_W2_F_Snacks_P_2,10.25165,0.28676,0.77431
04_04_2024_S_C_Salsa_P_3,8.86754,0.26582,0.83735
04_19_2024_S2_F_Sauce1_P_1,8.96354,0.23292,0.82285
04_18_2024_W_F_BBQSauce_P_2,9.82461,0.30454,0.80816
03_04_2024_S_L_Peppers1_V_1,17.34895,0.62015,0.45393
04_04_2024_W_C_Apples1_F_1,null,null,null
04_04_2024_S_C_Pickles_P_2,6.30647,0.01706,1.01005
04_04_2024_S_C_Sauce_P_3,9.27386,0.24271,0.82503
04_18_2024_W_F_Cans4_P_2,11.05917,0.28862,0.77046
04_19_2024_W4_F_Gourds1_F_1,13.84948,0.47624,0.70968
03_21_2024_W_L_Tomatoes_F_2,13.77461,0.43018,0.62951
04_04_2024_W_C_Peppers2_F_1,4.69158,0.00443,0.93255
04_04_2024_W_C_Tomatoes2_F_1,null,null,null
04_19_2024_S2_F_Oil1_P_1,9.81884,0.26507,0.79832
03_21_2024_W_L_Gourds1_F_1,15.71169,0.59623,0.6235
03_21_2024_W_L_Potatoes_V_2,5.67275,0.01832,1.03292
04_18_2024_W2_F_TomatoCans1_P_1,10.08706,0.26803,0.82692
03_07_2024_S_L_GrapeFruits1_F_1,13.5284,0.46441,0.60847
03_21_2024_W_L_Candy_P_2,12.68206,0.37284,0.6687
04_18_2024_W2_F_Random_P_3,9.586,0.31878,0.8293
04_04_2024_S_C_Lemons1_F_1,6.34782,0.05849,1.04252
03_07_2024_S_L_Onions_V_2,14.34261,0.49701,0.64666
04_18_2024_W3_F_TomatoCans1_P_1,9.51287,0.24021,0.8279
04_18_2024_W_F_Nectarines1_F_1,15.25517,0.58786,0.694
04_04_2024_W_C_Greens2_V_1,11.23905,0.24104,0.73834
04_18_2024_W3_F_CanSoup2_P_3,9.30451,0.26893,0.82133
04_18_2024_W_F_GreenPeppers1_F_1,12.19842,0.30541,0.64144
04_04_2024_W_C_Limes1_F_1,13.02415,0.35158,0.67728
04_19_2024_W4_F_Plums2_F_1,11.30266,0.36908,0.72599
04_18_2024_W_F_Candy_P_3,10.00399,0.2957,0.79858
04_18_2024_W2_F_Spices_P_3,9.13665,0.25154,0.81087
03_21_2024_W_L_Nectarines2_F_1,15.39604,0.35812,0.59058
04_18_2024_W2_F_Candy3_P_2,11.10286,0.34623,0.7615
04_18_2024_W_F_Sugar_P_2,11.97428,0.39474,0.77012
04_18_2024_W2_F_Chips5_P_2,9.54248,0.2237,0.76225
04_18_2024_W2_F_Bread2_P_1,9.32057,0.2295,0.77932
04_04_2024_S_C_Chips2_P_2,12.25182,0.33089,0.78115
04_19_2024_S2_F_Jam1_P_1,9.23544,0.24462,0.81665
03_07_2024_S_L_Organic1_F_1,16.4091,0.46664,0.61211
03_21_2024_W_L_EnergyDrinks1_P_1,11.87815,0.39902,0.78809
04_18_2024_W_F_Snacks_P_3,9.7415,0.27724,0.82437
04_19_2024_W4_F_OrganicBananas1_F_1,12.55954,0.37884,0.67297
04_19_2024_W4_F_Random_P_3,9.7705,0.29117,0.80041
04_04_2024_W2_C_Oranges1_F_1,15.3889,0.52034,0.66723
04_19_2024_W4_F_Plantains1_F_1,null,null,null
04_18_2024_W_F_Random_P_3,9.56453,0.31628,0.81765
04_04_2024_S_C_Ranch_P_2,12.22443,0.38396,0.78856
04_19_2024_S2_F_Melons1_F_1,13.71204,0.49077,0.68652
03_21_2024_W_L_Drinks_P_2,11.34988,0.33192,0.73268
04_04_2024_W_C_Bread2_P_2,13.74394,0.46121,0.79891
04_04_2024_S_C_Mayo_P_2,11.83804,0.47239,0.81706
03_21_2024_W_L_Pears_F_2,16.3611,0.52055,0.5883
04_18_2024_W3_F_RedOnions1_V_1,10.92116,0.32355,0.71809
04_04_2024_S_C_Chips2_P_1,5.97817,0.01032,1.05443
04_04_2024_W2_C_Lemons1_F_1,15.01822,0.44643,0.64408
04_04_2024_W2_C_Coffee_P_3,11.34427,0.43437,0.79634
04_04_2024_S_C_Various2_V_2,12.77619,0.40608,0.69925
04_18_2024_W_F_Candy3_P_3,9.49573,0.2929,0.8217
04_04_2024_W2_C_Ketchup_P_3,6.42999,0.02229,1.04509
04_18_2024_W3_F_Candy_P_2,8.40974,0.29788,0.86748
03_04_2024_S_L_Peppers_V_2,7.60364,0.00824,1.01735
04_04_2024_W2_C_AvacadosLong1_F_1,10.95902,0.27897,0.73749
04_18_2024_W_F_Flour1_P_1,10.80162,0.34545,0.81171
03_21_2024_W_L_Coconuts1_F_1,5.76254,0.0183,1.00617
04_04_2024_S_C_Peppers1_F_1,null,null,null
04_18_2024_W_F_GrapeFruit1_F_1,12.97285,0.42204,0.70318
04_04_2024_W2_C_Beans_P_3,9.70669,0.29678,0.85573
04_19_2024_S2_F_Sauce_P_2,8.90632,0.23565,0.83101
04_18_2024_W3_F_TomatoCans2_P_1,9.34419,0.26816,0.81553
04_04_2024_W2_C_Potatoes2_V_1,5.67081,0.01283,1.01615
04_04_2024_W2_C_SourCream_P_3,9.03498,0.28685,0.8822
04_18_2024_W_F_Oranges1_F_1,13.54925,0.4877,0.73209
04_04_2024_W2_C_Gourds1_V_1,13.06145,0.52139,0.64039
04_04_2024_W_C_Snacks2_P_2,null,null,null
04_18_2024_W_F_Greens1_V_1,11.25048,0.28104,0.69255
03_07_2024_S_L_Onions1_V_1,13.82778,0.43981,0.70288
03_07_2024_S_L_Apples_F_2,13.69419,0.43048,0.68656
04_18_2024_W3_F_Mangoes1_F_1,13.38516,0.44676,0.7091
03_21_2024_W_L_Apples_F_2,12.10972,0.38441,0.68968
04_04_2024_W_C_Peppers1_F_1,12.98882,0.36604,0.64458
04_18_2024_W_F_MacAndCheese1_P_1,5.91375,0.0179,1.06892
04_18_2024_W_F_Lemons1_F_1,null,null,null
04_19_2024_S2_F_Spices_P_3,8.77038,0.24419,0.8401
04_18_2024_W2_F_GrapeFruit1_F_1,13.05983,0.41526,0.71974
04_18_2024_W3_F_Sauce1_P_1,9.02179,0.27079,0.81213
04_18_2024_W3_F_Alfredo1_P_1,9.27678,0.28675,0.84454
03_04_2024_S_L_VeggiePackages_V_1,null,null,null
04_19_2024_S2_F_Vinegar_P_3,9.61368,0.25605,0.8098
04_04_2024_W_C_TomatoCans_P_3,9.90551,0.25754,0.81044
03_21_2024_W_L_Candy1_P_1,12.85804,0.45219,0.71878
04_18_2024_W3_F_Cucumbers1_F_1,11.61222,0.35379,0.74973
04_18_2024_W3_F_Chips2_P_2,9.80212,0.32373,0.78731
03_13_2024_S_Co_Apples_F_2,14.21275,0.41258,0.63819
04_04_2024_W2_C_Juice_P_3,null,null,null
04_04_2024_W_C_CakeBatter_P_2,12.40933,0.38888,0.7318
04_19_2024_S2_F_Avacados1_F_1,null,null,null
03_21_2024_W_L_Syrup1_P_1,11.47452,0.32638,0.70154
04_18_2024_W_F_Spices_P_3,8.82253,0.25855,0.73589
03_21_2024_W_L_Coffee1_P_1,12.95308,0.38904,0.69565
04_19_2024_W4_F_Avacados1_F_1,12.53511,0.31644,0.68989
03_21_2024_W_L_Cantaloupes_F_2,14.66585,0.35599,0.63245
04_18_2024_W2_F_Candy5_P_2,9.85407,0.28145,0.80343
04_04_2024_W2_C_Oil2_P_3,6.22657,0.00752,1.03763
04_04_2024_S_C_Chips3_P_1,5.92572,0.01398,1.04629
04_04_2024_W2_C_Mangoes1_F_1,13.9289,0.43573,0.6555
04_19_2024_S2_F_FruitCans1_P_1,9.81538,0.26038,0.83836
04_04_2024_NG_C_Fruits1_F_1,11.45139,0.35112,0.79533
04_18_2024_W2_F_OrangeJuice_P_3,null,null,null
04_18_2024_W_F_Corn1_F_1,12.8146,0.33207,0.69953
04_18_2024_W_F_Broccoli1_V_1,13.92964,0.34661,0.71053
04_18_2024_W_F_Chips2_P_3,9.1027,0.23867,0.82874
04_18_2024_W2_F_Salsa1_P_1,8.83082,0.29039,0.84387
04_18_2024_W3_F_Oils3_P_2,6.37601,0.02367,0.99143
04_04_2024_W2_C_Juice_P_2,6.26397,0.03557,1.0533
04_04_2024_S_C_Chips4_P_1,11.847,0.35964,1.00154
04_04_2024_W2_C_Bread2_P_2,6.3625,0.02091,1.02657
03_21_2024_W_L_Peppers_F_2,11.86024,0.31563,0.6467
04_19_2024_S2_F_Lemons1_F_1,null,null,null
04_04_2024_W2_C_Sauce_P_2,11.64231,0.39927,0.94404
04_18_2024_W_F_Onions1_V_1,14.74924,0.51676,0.71397
04_04_2024_W_C_Flour_P_2,5.67776,0.00874,1.02613
04_18_2024_W_F_Olive_P_3,10.31,0.30066,0.83031
04_04_2024_W2_C_ApplesLong2_F_1,11.32558,0.29806,0.67734
04_18_2024_W_F_Tostitos2_P_3,6.1193,0.04563,1.04251
04_18_2024_W2_F_Coffee3_P_3,8.10824,0.16513,1.03074
04_18_2024_W2_F_Candy4_P_2,10.62732,0.30603,0.77763
04_04_2024_W2_C_Apples1_F_1,12.38686,0.38844,0.67057
04_04_2024_W_C_Mangoes1_F_1,12.62802,0.47072,0.7009
04_04_2024_S_C_Sauces_P_2,null,null,null
04_04_2024_W2_C_PotatoesLong2_V_1,12.45105,0.43467,0.74307
04_18_2024_W3_F_Breads1_P_1,10.3684,0.2466,0.75637
04_18_2024_W2_F_Buns1_P_1,9.99064,0.25641,0.77696
04_18_2024_W2_F_Candy2_P_2,9.84194,0.29722,0.81828
04_18_2024_W3_F_Oils2_P_2,9.52004,0.36317,0.77933
04_18_2024_W2_F_PastaSauce2_P_1,9.05244,0.34431,0.9177
04_18_2024_W_F_Mustard_P_2,8.74471,0.15318,0.71739
04_04_2024_S_C_Coffee2_P_3,10.00104,0.27147,0.82989
04_18_2024_W3_F_PastaSauce1_P_1,null,null,null
04_19_2024_W4_F_MixedNuts_P_3,9.19354,0.27524,0.80988
04_04_2024_W2_C_Chips5_P_3,10.26329,0.32025,0.83231
04_19_2024_W4_F_Tomatoes2_F_1,13.49258,0.41377,0.63736
04_04_2024_W_C_PastaSauce2_P_2,14.50852,0.49628,0.65232
04_18_2024_W3_F_Bread_P_2,9.19455,0.30648,0.81299
04_18_2024_W_F_Oil_P_3,null,null,null
04_19_2024_S_F_Melons_F_2,5.59405,0.00845,1.03869
04_19_2024_W4_F_Oranges1_F_1,12.95369,0.47232,0.73367
04_18_2024_W_F_Apples4_F_1,null,null,null
04_18_2024_W2_F_Bagels_P_3,9.37301,0.27828,0.74542
04_18_2024_W2_F_Bread_P_3,9.72728,0.29049,0.79893
04_04_2024_W_C_Salsa_P_3,6.60294,0.02871,1.02179
04_04_2024_W_C_FruitsLong1_F_1,11.71144,0.35039,0.71448
04_18_2024_W3_F_Onions1_V_1,12.00039,0.4542,0.75222
04_04_2024_S_C_Ketchup_P_2,11.50005,0.41375,0.7364
04_04_2024_W2_C_Oil_P_3,6.23603,0.0065,1.01438
04_18_2024_W3_F_Melons1_F_1,11.33044,0.43519,0.74908
04_04_2024_S_C_Various_F_2,null,null,null
04_18_2024_W_F_Coconuts1_F_1,13.54175,0.49065,0.63235
04_04_2024_S_C_Broccoli1_V_1,12.69099,0.26773,0.74085
04_04_2024_S_C_Chips3_P_2,6.30094,0.02701,1.06767
04_18_2024_W2_F_Candy_P_2,null,null,null
04_18_2024_W2_F_Tea_P_3,10.55451,0.46594,0.75464
04_18_2024_W3_F_Ketchup_P_3,8.59672,0.23883,0.82333
04_04_2024_W_C_Snacks_P_2,6.58684,0.00787,1.04182
04_18_2024_W_F_Greens2_V_1,14.38261,0.47727,0.65069
03_21_2024_W_L_Plantains1_F_1,15.01647,0.53439,0.65451
04_18_2024_W3_F_Coffee_P_2,6.06302,0.02986,1.0317
04_04_2024_W_C_PastaSauce4_P_2,6.40357,0.00693,1.03246
04_18_2024_W3_F_Ranch2_P_3,6.12237,0.02103,1.02436
03_21_2024_W_L_Nectarines1_F_1,13.75307,0.39967,0.71531
04_04_2024_W_C_Greens3_V_1,14.19735,0.34918,0.60664
04_18_2024_W_F_Coffee2_P_2,6.08723,0.01108,1.03802
04_18_2024_W3_F_Corn1_F_1,11.59152,0.28602,0.73303
04_18_2024_W2_F_BBQSauce_P_3,7.99993,0.20967,0.75652
04_18_2024_W_F_Coffee_P_2,5.69942,0.02219,1.04761
03_21_2024_W_L_Honey1_P_1,10.00523,0.33783,0.82095
04_04_2024_W_C_Cans_P_3,5.96815,0.02691,1.05344
04_18_2024_W2_F_Tomatoes1_F_1,13.63933,0.44265,0.68524
04_04_2024_S_C_Apples2_F_1,16.09346,0.61175,0.57065
04_04_2024_W2_C_Cucumbers1_V_1,10.80228,0.28144,0.75861
04_18_2024_W_F_Doritos_P_3,9.14548,0.20413,0.79959
04_19_2024_W4_F_Sauce_P_3,9.50207,0.29179,0.81568
04_04_2024_S_C_Apples_P_3,10.84118,0.29856,0.75974
04_18_2024_W3_F_Gatorade2_P_3,5.56705,0.02036,1.03076
04_04_2024_W2_C_PotatoesLong1_V_1,11.39452,0.4157,0.76089
03_04_2024_S_L_Greens1_V_1,8.44314,0.0044,0.90581
04_04_2024_W2_C_Bread_P_2,11.63775,0.37141,0.73391
04_18_2024_W_F_Salsa_P_3,null,null,null
