folder,psnr,ssim,lpips
04_04_2024_W2_C_Chips3_P_3,6.1123,0.0145,1.0721
04_18_2024_W_F_Nuts1_P_1,11.94075,0.43088,0.84058
04_04_2024_W2_C_RedOnions1_V_1,6.01655,0.01285,1.04477
04_18_2024_W3_F_Pickles_P_3,9.20557,0.2494,0.81233
04_04_2024_W2_C_Chips2_P_3,12.3398,0.28456,0.69786
04_04_2024_NG_C_Oats_P_3,9.63959,0.28126,0.81937
04_04_2024_W_C_Corn1_F_1,11.46734,0.32225,0.67512
04_04_2024_W_C_Coffee2_P_2,5.67907,0.0102,1.06006
04_04_2024_W_C_Chips_P_3,10.78706,0.26879,0.77599
04_04_2024_NG_C_Broth_P_2,10.66847,0.33806,0.80385
04_18_2024_W3_F_Candy2_P_2,6.21773,0.02569,1.02545
04_04_2024_W_C_PastaSauce3_P_2,5.43547,0.0083,0.99057
04_18_2024_W3_F_Ranch_P_3,8.86988,0.259,0.80795
04_19_2024_W_F_Sugar_P_2,6.77156,0.09378,1.00336
03_21_2024_W_L_Ranch_P_2,5.39441,0.01576,1.0231
04_18_2024_W2_F_PastaSauce1_P_1,9.00896,0.28693,0.84664
04_04_2024_W_C_Cabbage1_V_1,13.07131,0.36542,0.66739
03_21_2024_W_L_Cheese1_P_1,12.89588,0.31825,0.69142
04_18_2024_W_F_Cans5_P_2,11.8202,0.2849,0.76393
03_04_2024_S_L_Tomatoes_F_2,15.31656,0.42882,0.68829
04_18_2024_W2_F_Cans_P_2,5.98744,0.01712,1.04917
04_04_2024_W_C_Garlic1_V_1,16.10776,0.48261,0.49941
04_19_2024_W_F_Ranch_P_2,null,null,null
04_18_2024_W3_F_Potatoes1_V_1,12.87678,0.43683,0.74141
04_18_2024_W3_F_Nuts_P_2,9.48291,0.24548,0.75688
04_19_2024_W4_F_Plums1_F_1,11.83162,0.30513,0.69659
04_18_2024_W_F_Cans2_P_2,11.02255,0.2292,0.78589
04_04_2024_W_C_Oils2_P_3,9.34371,0.27837,0.80555
04_04_2024_W_C_Chips_P_2,6.92073,0.00963,1.05254
04_18_2024_W_F_Tomatoes2_F_1,12.54916,0.40585,0.72634
04_18_2024_W2_F_Pickles_P_2,9.15941,0.32823,0.93072
04_04_2024_W_C_Melons1_F_1,11.20875,0.42217,0.71964
04_19_2024_S2_F_Chips5_P_3,9.67914,0.27105,0.80812
03_13_2024_S_Co_Cabbages_V_2,15.70709,0.5059,0.59957
04_18_2024_W_F_Various2_P_2,5.7293,0.01457,1.03746
04_18_2024_W_F_Cans_P_2,5.70394,0.01654,1.05449
04_04_2024_S_C_Cantaloupe_F_2,null,null,null
04_18_2024_W2_F_Chips3_P_2,10.12799,0.30903,0.7994
04_18_2024_W2_F_OliveOil_P_3,null,null,null
04_04_2024_NG_C_PeanutButter_P_2,null,null,null
04_04_2024_S_C_ApplesLong1_F_1,11.98909,0.4622,0.78175
04_18_2024_W3_F_Oranges1_F_1,13.1966,0.46734,0.71102
04_18_2024_W2_F_Soup_P_3,9.79828,0.28649,0.80677
03_04_2024_S_L_Juices_P_2,12.75204,0.3605,0.77335
04_19_2024_W_F_Bread_P_2,9.72062,0.3251,0.80932
04_18_2024_W2_F_Sugar_P_3,9.40594,0.38204,0.77221
04_18_2024_W3_F_Buns1_P_1,9.40256,0.29754,0.79098
04_04_2024_W2_C_Chips4_P_3,11.25153,0.24382,0.75555
03_07_2024_S_L_ChipsSalsa1_P_1,null,null,null
04_04_2024_S_C_Greens_V_2,6.83573,0.01918,1.0261
04_18_2024_W2_F_Pineapples1_F_1,null,null,null
03_04_2024_S_L_FruitsLong3_F_1,14.81102,0.38003,0.69318
03_21_2024_W_L_PastaSauce1_P_1,11.8379,0.34779,0.7465
04_04_2024_W_C_Lemons1_F_1,14.66441,0.48516,0.60924
04_18_2024_W2_F_AppleJuice2_P_3,null,null,null
04_18_2024_W2_F_Plantains1_F_1,13.24309,0.49743,0.71573
04_19_2024_W_F_Sauce_P_2,10.24182,0.28245,0.7717
04_04_2024_W2_C_Ranch_P_2,10.03775,0.34345,0.83056
04_04_2024_W_C_Pickles_P_3,9.98928,0.31097,0.83036
04_19_2024_W4_F_Onions2_V_1,12.13534,0.47251,0.72067
04_18_2024_W3_F_Honey_P_2,9.20938,0.31392,0.81937
04_18_2024_W_F_Bananas1_F_1,12.46644,0.42572,0.72014
03_04_2024_S_L_Greens_V_2,7.55631,0.00605,1.01794
04_18_2024_W2_F_Snacks_P_2,10.7184,0.29747,0.74023
04_04_2024_S_C_Salsa_P_3,9.36375,0.27621,0.80977
04_19_2024_S2_F_Sauce1_P_1,9.18686,0.23365,0.80939
04_18_2024_W_F_BBQSauce_P_2,11.31311,0.35438,0.77399
03_04_2024_S_L_Peppers1_V_1,8.09069,0.0029,0.92755
04_04_2024_W_C_Apples1_F_1,null,null,null
04_04_2024_S_C_Pickles_P_2,10.51399,0.39719,0.83533
04_04_2024_S_C_Sauce_P_3,9.21566,0.25244,0.8182
04_18_2024_W_F_Cans4_P_2,11.07608,0.28631,0.76414
04_19_2024_W4_F_Gourds1_F_1,14.34796,0.4839,0.66853
03_21_2024_W_L_Tomatoes_F_2,13.08634,0.40684,0.65696
04_04_2024_W_C_Peppers2_F_1,null,null,null
04_04_2024_W_C_Tomatoes2_F_1,13.12714,0.45441,0.65517
04_19_2024_S2_F_Oil1_P_1,5.96724,0.01786,1.02979
03_21_2024_W_L_Gourds1_F_1,13.85301,0.54884,0.68261
03_21_2024_W_L_Potatoes_V_2,5.63265,0.01729,1.03387
04_18_2024_W2_F_TomatoCans1_P_1,9.91729,0.26593,0.83161
03_07_2024_S_L_GrapeFruits1_F_1,12.40494,0.46318,0.93203
03_21_2024_W_L_Candy_P_2,11.9917,0.36205,0.70505
04_18_2024_W2_F_Random_P_3,9.70592,0.32964,0.81845
04_04_2024_S_C_Lemons1_F_1,6.29341,0.05724,1.04429
03_07_2024_S_L_Onions_V_2,13.22566,0.45348,0.66848
04_18_2024_W3_F_TomatoCans1_P_1,9.5221,0.23925,0.82919
04_18_2024_W_F_Nectarines1_F_1,15.03255,0.57631,0.72859
04_04_2024_W_C_Greens2_V_1,11.58156,0.25606,0.7259
04_18_2024_W3_F_CanSoup2_P_3,9.20857,0.25941,0.80366
04_18_2024_W_F_GreenPeppers1_F_1,12.67016,0.32384,0.63469
04_04_2024_W_C_Limes1_F_1,12.07577,0.34107,0.7272
04_19_2024_W4_F_Plums2_F_1,10.76191,0.36128,0.74377
04_18_2024_W_F_Candy_P_3,9.89013,0.30582,0.80483
04_18_2024_W2_F_Spices_P_3,9.71934,0.25579,0.79786
03_21_2024_W_L_Nectarines2_F_1,15.01198,0.34765,0.61161
04_18_2024_W2_F_Candy3_P_2,11.72062,0.3437,0.71854
04_18_2024_W_F_Sugar_P_2,12.34104,0.38055,0.73025
04_18_2024_W2_F_Chips5_P_2,9.80144,0.22073,0.74326
04_18_2024_W2_F_Bread2_P_1,9.74729,0.22983,0.7747
04_04_2024_S_C_Chips2_P_2,6.28973,0.02542,1.05603
04_19_2024_S2_F_Jam1_P_1,11.36884,0.31685,0.81726
03_07_2024_S_L_Organic1_F_1,15.56378,0.43931,0.67072
03_21_2024_W_L_EnergyDrinks1_P_1,6.37167,0.01571,1.02865
04_18_2024_W_F_Snacks_P_3,9.58523,0.25919,0.80986
04_19_2024_W4_F_OrganicBananas1_F_1,13.34715,0.39615,0.67942
04_19_2024_W4_F_Random_P_3,5.93383,0.01396,1.03329
04_04_2024_W2_C_Oranges1_F_1,14.26519,0.49499,0.70121
04_19_2024_W4_F_Plantains1_F_1,null,null,null
04_18_2024_W_F_Random_P_3,9.58415,0.31074,0.80302
04_04_2024_S_C_Ranch_P_2,11.78616,0.35503,0.7184
04_19_2024_S2_F_Melons1_F_1,13.0747,0.48461,0.69456
03_21_2024_W_L_Drinks_P_2,11.51234,0.34131,0.73693
04_04_2024_W_C_Bread2_P_2,11.64019,0.37869,0.78411
04_04_2024_S_C_Mayo_P_2,11.72463,0.46355,0.82416
03_21_2024_W_L_Pears_F_2,15.7818,0.49735,0.60814
04_18_2024_W3_F_RedOnions1_V_1,11.5772,0.32914,0.6765
04_04_2024_S_C_Chips2_P_1,10.27706,0.25182,0.80975
04_04_2024_W2_C_Lemons1_F_1,14.77092,0.44241,0.6774
04_04_2024_W2_C_Coffee_P_3,6.42743,0.0034,0.95513
04_04_2024_S_C_Various2_V_2,12.36982,0.3623,0.70002
04_18_2024_W_F_Candy3_P_3,9.48156,0.2928,0.82167
04_04_2024_W2_C_Ketchup_P_3,null,null,null
04_18_2024_W3_F_Candy_P_2,11.4423,0.40799,0.83917
03_04_2024_S_L_Peppers_V_2,7.55055,0.00846,1.02161
04_04_2024_W2_C_AvacadosLong1_F_1,10.85806,0.27256,0.73543
04_18_2024_W_F_Flour1_P_1,11.53891,0.3525,0.76712
03_21_2024_W_L_Coconuts1_F_1,5.76549,0.01882,1.00343
04_04_2024_S_C_Peppers1_F_1,null,null,null
04_18_2024_W_F_GrapeFruit1_F_1,12.69098,0.40703,0.7074
04_04_2024_W2_C_Beans_P_3,9.9038,0.28756,0.83935
04_19_2024_S2_F_Sauce_P_2,7.52028,0.11993,1.02765
04_18_2024_W3_F_TomatoCans2_P_1,9.05588,0.25867,0.82362
04_04_2024_W2_C_Potatoes2_V_1,12.16349,0.40357,0.68228
04_04_2024_W2_C_SourCream_P_3,9.043,0.28271,0.87748
04_18_2024_W_F_Oranges1_F_1,14.75585,0.53474,0.71684
04_04_2024_W2_C_Gourds1_V_1,12.26564,0.50141,0.67442
04_04_2024_W_C_Snacks2_P_2,5.86454,0.00683,1.03199
04_18_2024_W_F_Greens1_V_1,11.67336,0.29214,0.68153
03_07_2024_S_L_Onions1_V_1,5.95427,0.00988,1.05268
03_07_2024_S_L_Apples_F_2,12.55171,0.41569,0.74066
04_18_2024_W3_F_Mangoes1_F_1,13.24122,0.44842,0.71183
03_21_2024_W_L_Apples_F_2,12.89879,0.39456,0.66103
04_04_2024_W_C_Peppers1_F_1,13.61671,0.39087,0.62247
04_18_2024_W_F_MacAndCheese1_P_1,5.8993,0.01652,1.06495
04_18_2024_W_F_Lemons1_F_1,null,null,null
04_19_2024_S2_F_Spices_P_3,5.86135,0.01596,1.05003
04_18_2024_W2_F_GrapeFruit1_F_1,13.20169,0.40186,0.69706
04_18_2024_W3_F_Sauce1_P_1,9.21912,0.28648,0.8276
04_18_2024_W3_F_Alfredo1_P_1,9.25661,0.27807,0.82467
03_04_2024_S_L_VeggiePackages_V_1,null,null,null
04_19_2024_S2_F_Vinegar_P_3,9.4013,0.25445,0.79913
04_04_2024_W_C_TomatoCans_P_3,11.87115,0.37323,0.95627
03_21_2024_W_L_Candy1_P_1,6.70021,0.02479,1.03461
04_18_2024_W3_F_Cucumbers1_F_1,11.84403,0.3421,0.68191
04_18_2024_W3_F_Chips2_P_2,10.4304,0.33717,0.77042
03_13_2024_S_Co_Apples_F_2,13.62095,0.40906,0.66377
04_04_2024_W2_C_Juice_P_3,null,null,null
04_04_2024_W_C_CakeBatter_P_2,13.53618,0.3899,0.69312
04_19_2024_S2_F_Avacados1_F_1,null,null,null
03_21_2024_W_L_Syrup1_P_1,10.85709,0.29876,0.71112
04_18_2024_W_F_Spices_P_3,8.95454,0.26824,0.72686
03_21_2024_W_L_Coffee1_P_1,11.12959,0.32689,0.78418
04_19_2024_W4_F_Avacados1_F_1,11.70658,0.31136,0.70353
03_21_2024_W_L_Cantaloupes_F_2,13.58701,0.35675,0.6722
04_18_2024_W2_F_Candy5_P_2,9.8256,0.27524,0.79768
04_04_2024_W2_C_Oil2_P_3,6.24239,0.0076,1.03637
04_04_2024_S_C_Chips3_P_1,10.66908,0.23958,0.73451
04_04_2024_W2_C_Mangoes1_F_1,12.98108,0.37619,0.65541
04_19_2024_S2_F_FruitCans1_P_1,9.88708,0.26585,0.84185
04_04_2024_NG_C_Fruits1_F_1,11.87505,0.36909,0.79132
04_18_2024_W2_F_OrangeJuice_P_3,10.26501,0.45605,0.80735
04_18_2024_W_F_Corn1_F_1,13.25982,0.33839,0.69163
04_18_2024_W_F_Broccoli1_V_1,12.7076,0.34026,0.75924
04_18_2024_W_F_Chips2_P_3,9.35406,0.26283,0.82975
04_18_2024_W2_F_Salsa1_P_1,8.76832,0.28308,0.83924
04_18_2024_W3_F_Oils3_P_2,6.33881,0.02217,0.9894
04_04_2024_W2_C_Juice_P_2,null,null,null
04_04_2024_S_C_Chips4_P_1,11.99074,0.36567,0.97296
04_04_2024_W2_C_Bread2_P_2,12.16955,0.33677,0.70734
03_21_2024_W_L_Peppers_F_2,11.9023,0.32364,0.63965
04_19_2024_S2_F_Lemons1_F_1,null,null,null
04_04_2024_W2_C_Sauce_P_2,6.3057,0.02705,1.03325
04_18_2024_W_F_Onions1_V_1,14.58417,0.50506,0.69336
04_04_2024_W_C_Flour_P_2,5.67733,0.00862,1.02522
04_18_2024_W_F_Olive_P_3,null,null,null
04_04_2024_W2_C_ApplesLong2_F_1,11.31945,0.29557,0.66158
04_18_2024_W_F_Tostitos2_P_3,9.23339,0.24438,0.81302
04_18_2024_W2_F_Coffee3_P_3,9.72384,0.28061,0.7939
04_18_2024_W2_F_Candy4_P_2,10.01446,0.282,0.78891
04_04_2024_W2_C_Apples1_F_1,12.21941,0.39123,0.69507
04_04_2024_W_C_Mangoes1_F_1,12.17425,0.42969,0.69957
04_04_2024_S_C_Sauces_P_2,null,null,null
04_04_2024_W2_C_PotatoesLong2_V_1,12.90115,0.4457,0.73997
04_18_2024_W3_F_Breads1_P_1,12.05945,0.2995,0.70209
04_18_2024_W2_F_Buns1_P_1,5.8268,0.01241,1.04277
04_18_2024_W2_F_Candy2_P_2,9.82098,0.29706,0.83573
04_18_2024_W3_F_Oils2_P_2,9.78245,0.36552,0.7645
04_18_2024_W2_F_PastaSauce2_P_1,8.70443,0.3266,0.90564
04_18_2024_W_F_Mustard_P_2,8.62257,0.15371,0.72043
04_04_2024_S_C_Coffee2_P_3,6.57222,0.01302,1.03967
04_18_2024_W3_F_PastaSauce1_P_1,null,null,null
04_19_2024_W4_F_MixedNuts_P_3,9.40202,0.28147,0.77199
04_04_2024_W2_C_Chips5_P_3,10.16887,0.30316,0.81149
04_19_2024_W4_F_Tomatoes2_F_1,12.04834,0.37761,0.69447
04_04_2024_W_C_PastaSauce2_P_2,6.41293,0.00537,1.03223
04_18_2024_W3_F_Bread_P_2,9.83821,0.32816,0.77087
04_18_2024_W_F_Oil_P_3,null,null,null
04_19_2024_S_F_Melons_F_2,5.49037,0.0083,1.0361
04_19_2024_W4_F_Oranges1_F_1,13.98289,0.50408,0.71798
04_18_2024_W_F_Apples4_F_1,14.13673,0.45042,0.65319
04_18_2024_W2_F_Bagels_P_3,null,null,null
04_18_2024_W2_F_Bread_P_3,9.82426,0.29341,0.78463
04_04_2024_W_C_Salsa_P_3,6.60409,0.02955,1.01737
04_04_2024_W_C_FruitsLong1_F_1,11.42355,0.37211,0.72064
04_18_2024_W3_F_Onions1_V_1,12.93705,0.46364,0.69397
04_04_2024_S_C_Ketchup_P_2,6.40259,0.01777,1.00314
04_04_2024_W2_C_Oil_P_3,9.20352,0.15111,0.64279
04_18_2024_W3_F_Melons1_F_1,11.44671,0.42838,0.73555
04_04_2024_S_C_Various_F_2,null,null,null
04_18_2024_W_F_Coconuts1_F_1,12.83034,0.44858,0.64733
04_04_2024_S_C_Broccoli1_V_1,13.29775,0.27008,0.6993
04_04_2024_S_C_Chips3_P_2,11.52416,0.31619,0.73128
04_18_2024_W2_F_Candy_P_2,null,null,null
04_18_2024_W2_F_Tea_P_3,10.47272,0.44847,0.76608
04_18_2024_W3_F_Ketchup_P_3,8.56438,0.24032,0.82206
04_04_2024_W_C_Snacks_P_2,11.83959,0.38791,0.75881
04_18_2024_W_F_Greens2_V_1,15.40439,0.51213,0.62032
03_21_2024_W_L_Plantains1_F_1,13.28403,0.48232,0.67918
04_18_2024_W3_F_Coffee_P_2,9.58782,0.31766,0.81789
04_04_2024_W_C_PastaSauce4_P_2,6.41925,0.00672,1.03026
04_18_2024_W3_F_Ranch2_P_3,8.88073,0.27865,0.81277
03_21_2024_W_L_Nectarines1_F_1,14.07547,0.40409,0.69861
04_04_2024_W_C_Greens3_V_1,13.69361,0.33977,0.62192
04_18_2024_W_F_Coffee2_P_2,6.0781,0.01094,1.03953
04_18_2024_W3_F_Corn1_F_1,10.60383,0.28949,0.79097
04_18_2024_W2_F_BBQSauce_P_3,7.13667,0.00787,0.89182
04_18_2024_W_F_Coffee_P_2,5.64291,0.02232,1.04915
03_21_2024_W_L_Honey1_P_1,10.96278,0.34979,0.76493
04_04_2024_W_C_Cans_P_3,5.92477,0.02509,1.05409
04_18_2024_W2_F_Tomatoes1_F_1,13.84346,0.44124,0.64465
04_04_2024_S_C_Apples2_F_1,15.81192,0.58886,0.57509
04_04_2024_W2_C_Cucumbers1_V_1,12.49953,0.33878,0.73572
04_18_2024_W_F_Doritos_P_3,8.85058,0.199,0.78287
04_19_2024_W4_F_Sauce_P_3,9.16613,0.28582,0.80328
04_04_2024_S_C_Apples_P_3,null,null,null
04_18_2024_W3_F_Gatorade2_P_3,9.67681,0.26517,0.78268
04_04_2024_W2_C_PotatoesLong1_V_1,12.95465,0.42821,0.67786
03_04_2024_S_L_Greens1_V_1,17.60054,0.59136,0.44661
04_04_2024_W2_C_Bread_P_2,10.98929,0.38241,0.78458
04_18_2024_W_F_Salsa_P_3,null,null,null
04_18_2024_W3_F_Gatorade_P_3,9.54593,0.23692,0.80204
04_18_2024_W2_F_Juice_P_3,9.57551,0.29691,0.81401
