folder,psnr,ssim,lpips
04_18_2024_W2_F_Radish1_V_1,11.90348,0.26077,0.7631
04_04_2024_W2_C_Oil2_P_3,10.37045,0.296,0.86679
04_18_2024_W2_F_AppleSauce1_P_1,9.72967,0.22973,0.86638
04_19_2024_W_F_Dressings_P_2,9.81491,0.25991,0.88012
04_04_2024_W_C_Pineapples1_F_1,11.69301,0.24231,0.84932
04_04_2024_W_C_CakeBatter_P_2,11.29251,0.27478,0.76847
04_18_2024_W3_F_AppleJuice_P_3,9.82707,0.20123,0.86194
04_04_2024_S_C_Potatoes_V_2,11.85154,0.43978,0.73377
04_04_2024_W2_C_Sauce_P_2,10.52921,0.28148,0.81191
04_04_2024_NG_C_Oats_P_3,10.43388,0.2014,0.90633
04_18_2024_W2_F_Melons1_F_1,12.9049,0.33534,0.76027
04_19_2024_W4_F_Pineapples1_F_1,11.59732,0.24314,0.81684
04_18_2024_W3_F_Cans_P_2,10.22918,0.25823,0.85362
04_04_2024_W2_C_Oranges1_F_1,13.43445,0.37521,0.70912
04_18_2024_W_F_Tomatoes1_F_1,11.85899,0.31286,0.78186
04_18_2024_W2_F_Peppers1_F_1,10.83464,0.30182,0.80093
04_04_2024_W_C_Onions2_V_1,12.60856,0.37117,0.74382
04_04_2024_W2_C_Ranch_P_2,10.375,0.28398,0.82874
04_04_2024_W_C_Avocados1_F_1,11.79168,0.26384,0.76465
04_19_2024_W4_F_Plantains1_F_1,12.49844,0.42296,0.77812
03_07_2024_S_L_Organic1_F_1,14.01439,0.29569,0.6519
04_19_2024_W4_F_Watermelons1_F_1,12.22207,0.37288,0.78491
04_18_2024_W_F_Ranch_P_2,10.55028,0.27042,0.75085
04_18_2024_W3_F_Salsa1_P_1,9.07771,0.21606,0.87016
04_18_2024_W3_F_Nectarines1_F_1,11.07621,0.29867,0.79981
03_04_2024_S_L_Flowers_F_1,12.05225,0.25718,0.77149
04_18_2024_W_F_Plantains1_F_1,13.04608,0.43815,0.76797
04_04_2024_W_C_Oils2_P_3,9.83482,0.23074,0.86873
04_18_2024_W_F_Bananas1_F_1,11.28371,0.34284,0.76279
04_04_2024_W_C_Bread2_P_2,11.42996,0.30898,0.81252
03_07_2024_S_L_ChipsSalsa1_P_1,null,null,null
04_19_2024_W4_F_Avacados1_F_1,11.42091,0.26817,0.75807
04_19_2024_S2_F_Juice2_P_1,10.01569,0.17864,0.8481
04_18_2024_W_F_Spices1_P_1,9.32608,0.20535,0.8762
04_18_2024_W2_F_Snacks_P_2,10.37619,0.24132,0.84175
04_19_2024_W_F_Pickles_P_2,9.42186,0.23777,0.88221
04_19_2024_W_F_Jelly_P_2,9.70211,0.21146,0.85441
04_18_2024_W_F_Apples2_F_1,12.42826,0.36726,0.78069
04_04_2024_W2_C_Beans_P_3,10.26231,0.22723,0.92133
04_18_2024_W2_F_PastaSauce1_P_1,9.52968,0.22166,0.87971
04_18_2024_W3_F_Grapefruits1_F_1,12.03204,0.39014,0.77028
04_04_2024_W2_C_Cucumbers2_V_1,10.83937,0.26322,0.80485
03_04_2024_S_L_Peppers_V_2,13.45442,0.30585,0.75682
04_18_2024_W2_F_Coffee4_P_3,10.81001,0.31944,0.87493
04_04_2024_W_C_Chips_P_2,11.70183,0.20644,0.71892
04_19_2024_W4_F_Pears1_F_1,10.82813,0.31691,0.82297
03_21_2024_W_L_Apples1_F_1,13.66047,0.35876,0.67762
04_19_2024_W4_F_Lemons1_F_1,12.89016,0.40887,0.71763
04_04_2024_W2_C_Pineapples1_F_1,11.87772,0.20439,0.8448
04_18_2024_W_F_Oils_P_2,10.43856,0.27282,0.83708
03_07_2024_S_L_Apples1_F_1,12.43252,0.32926,0.71445
04_04_2024_S_C_Exotic_F_2,11.50606,0.40142,0.79089
04_18_2024_W2_F_Jam1_P_1,9.77912,0.20845,0.86576
03_21_2024_W_L_Candy1_P_1,11.56851,0.35,0.80942
04_04_2024_W_C_Boxes_P_2,11.0139,0.21268,0.57958
04_18_2024_W2_F_Mangoes1_F_1,11.97138,0.32872,0.78939
04_18_2024_W2_F_Pineapples1_F_1,11.36906,0.16837,0.80759
04_18_2024_W3_F_Nuts_P_2,9.28688,0.19243,0.82352
04_19_2024_W4_F_Gourds1_F_1,12.42076,0.41425,0.76568
04_04_2024_W2_C_AppleJuice_P_3,10.29034,0.25938,0.86625
04_19_2024_W_F_Coffee_P_2,10.43921,0.24764,0.83964
04_18_2024_W_F_Cucumbers1_V_1,11.6871,0.2892,0.77796
04_18_2024_W3_F_Chips3_P_2,9.66794,0.20662,0.84661
04_04_2024_W_C_PastaSauce3_P_2,13.19936,0.45408,0.73423
03_21_2024_W_L_BBQ1_P_1,9.82654,0.21244,0.77386
04_19_2024_S2_F_Greens2_V_1,10.52289,0.22551,0.8072
03_21_2024_W_L_Peas1_P_1,12.27194,0.33826,0.77138
03_04_2024_S_L_VeggiePackages_V_1,12.57907,0.24232,0.73914
04_04_2024_S_C_PeanutButter_P_3,10.5433,0.27848,0.87262
03_21_2024_W_L_Coconuts1_F_1,12.39222,0.37972,0.70005
04_18_2024_W_F_Cans_P_2,10.32413,0.23974,0.84932
04_19_2024_S2_F_Chips3_P_3,9.76923,0.22843,0.88397
04_04_2024_W_C_RedOnions1_V_1,12.24341,0.31507,0.67929
04_04_2024_W2_C_Onions1_V_1,12.777,0.40799,0.79268
04_04_2024_S_C_Ranch_P_2,11.07665,0.29303,0.78782
04_19_2024_S_F_Greens_V_2,9.89167,0.29755,0.85827
04_04_2024_W2_C_Juice_P_3,9.93028,0.27346,0.89379
04_18_2024_W3_F_Pickles_P_3,9.48481,0.1716,0.8962
04_19_2024_S2_F_Onions2_V_1,11.19947,0.36819,0.77531
04_18_2024_W_F_Apples3_F_1,12.70131,0.35961,0.71857
04_04_2024_W_C_PastaSauce_P_2,11.70313,0.36991,0.74129
03_07_2024_S_L_Various_V_2,13.46601,0.31138,0.6557
04_04_2024_W_C_TomatoCans_P_3,10.36768,0.23565,0.85669
03_04_2024_S_L_ApplesLong_F_1,13.13872,0.32753,0.75
04_04_2024_W_C_Mayo_P_3,9.60322,0.20963,0.85929
04_19_2024_W4_F_Tomatoes2_F_1,11.46563,0.31402,0.7948
04_18_2024_W3_F_Apples2_F_1,11.79465,0.28048,0.75394
04_18_2024_W_F_Onions1_V_1,12.56104,0.40272,0.7377
03_04_2024_S_L_EnergyDrinks_P_1,11.59643,0.20075,0.7422
04_04_2024_W2_C_ApplesLong1_F_1,10.61083,0.33645,0.83661
04_04_2024_W2_C_Flour_P_3,10.47903,0.32157,0.87524
04_19_2024_S2_F_Chips4_P_3,9.73242,0.20109,0.89805
04_18_2024_W2_F_BBQSauce_P_3,9.7157,0.24011,0.87895
04_18_2024_W_F_Melons2_F_1,12.24531,0.43276,0.72027
04_18_2024_W_F_Mustard_P_2,10.06708,0.19535,0.6981
04_18_2024_W_F_Tortillas1_P_1,10.50925,0.26826,0.83743
04_04_2024_S_C_Celery1_V_1,11.58297,0.26614,0.82469
04_19_2024_S2_F_Cans_P_2,10.18475,0.24792,0.8931
04_04_2024_S_C_Coffee_P_3,10.06075,0.23581,0.87737
04_18_2024_W_F_Coffee_P_2,10.7148,0.30958,0.81087
04_04_2024_W_C_Lemons1_F_1,12.72434,0.36043,0.7177
03_21_2024_W_L_Pears_F_2,13.05326,0.38663,0.66234
03_04_2024_S_L_Peppers1_V_1,13.55065,0.29618,0.71933
04_19_2024_W_F_Sauce_P_2,9.59163,0.23343,0.84467
04_18_2024_W_F_Corn1_F_1,11.95276,0.26774,0.79347
03_21_2024_W_L_Cereal1_P_1,10.99741,0.25196,0.75805
04_19_2024_W_F_Oils_P_2,11.1709,0.2254,0.60799
04_18_2024_W2_F_Tomatoes1_F_1,11.93829,0.3374,0.73449
04_18_2024_W2_F_Bread1_P_1,10.08729,0.21054,0.83495
04_18_2024_W3_F_Melons1_F_1,10.79388,0.37173,0.80073
04_18_2024_W_F_Mangoes1_F_1,12.98327,0.38252,0.66658
03_07_2024_S_L_Exotic_F_2,12.31058,0.32852,0.7419
04_18_2024_W3_F_EnergyDrink_P_3,9.92511,0.22653,0.87968
04_04_2024_W2_C_Spices_P_2,10.85236,0.28771,0.85546
04_18_2024_W2_F_Dressing_P_2,9.72913,0.25358,0.85828
03_07_2024_S_L_Croutons_P_2,11.99201,0.23471,0.77629
04_04_2024_S_C_Salsa_P_3,9.73212,0.24398,0.88337
04_04_2024_W_C_Apples1_F_1,12.48267,0.33151,0.74461
04_18_2024_W_F_Candy3_P_3,9.80676,0.22808,0.89557
03_07_2024_S_L_Oranges_F_2,12.86496,0.35084,0.72462
04_04_2024_S_C_Various_F_2,11.34828,0.36399,0.82066
04_19_2024_W_F_Sugar_P_2,10.62038,0.30305,0.84116
04_04_2024_W2_C_AvacadosLong1_F_1,10.88891,0.23965,0.82396
04_18_2024_W_F_Salsa_P_3,10.19442,0.29234,0.89231
04_18_2024_W3_F_Sugar2_P_2,9.23699,0.26405,0.85316
04_18_2024_W3_F_TomatoCans1_P_1,10.14131,0.2031,0.86252
04_04_2024_NG_C_Broth_P_2,10.76791,0.2882,0.87244
04_18_2024_W_F_Chips_P_3,10.34487,0.22859,0.89917
03_21_2024_W_L_Jam1_P_1,9.73694,0.2375,0.81867
03_04_2024_S_L_Gatorade_P_2,12.1651,0.26132,0.75976
04_18_2024_W2_F_Melons2_F_1,11.71924,0.41381,0.74186
04_04_2024_W_C_Pickles_P_3,10.07932,0.24321,0.89202
04_18_2024_W2_F_Bagels_P_3,10.63736,0.24671,0.89963
04_04_2024_W2_C_Ketchup_P_3,9.70837,0.22322,0.85155
04_04_2024_W_C_Garlic1_V_1,13.75659,0.38717,0.5809
04_18_2024_W3_F_Oils_P_2,9.47923,0.23568,0.81198
04_19_2024_W4_F_Oranges1_F_1,12.38546,0.37109,0.78987
04_04_2024_W2_C_Oil_P_3,10.65534,0.25556,0.66327
03_04_2024_S_L_ChipsSalsa_P_1,14.02033,0.29596,0.61792
04_04_2024_W2_C_Mayo_P_2,10.78861,0.29162,0.80964
04_18_2024_W3_F_Gatorade_P_3,9.81339,0.19,0.86962
04_18_2024_W_F_Candy2_P_3,9.80246,0.21258,0.88803
04_18_2024_W_F_Greens2_V_1,11.88569,0.32509,0.71918
04_19_2024_W_F_Ketchup_P_2,9.44737,0.26268,0.83907
04_18_2024_W_F_Sugar_P_3,10.54599,0.27038,0.90649
04_18_2024_W3_F_Candy_P_2,9.22311,0.2445,0.86453
04_19_2024_W4_F_MixedNuts_P_3,9.77348,0.24989,0.88438
04_18_2024_W3_F_Bananas1_F_1,10.75739,0.31608,0.78225
04_18_2024_W_F_Garlic1_V_1,11.87303,0.38683,0.71061
04_19_2024_S2_F_Tomatoes1_F_1,11.54568,0.23587,0.76362
04_18_2024_W3_F_Corn1_F_1,11.68179,0.25289,0.84475
04_04_2024_S_C_Pears1_F_1,11.93133,0.43711,0.81719
04_04_2024_NG_C_Onions1_V_1,11.56105,0.40053,0.78831
04_19_2024_W4_F_OrganicBananas1_F_1,11.37365,0.29047,0.78121
03_21_2024_W_L_Ranch_P_2,10.89442,0.22736,0.75995
04_04_2024_W_C_Mangoes1_F_1,11.5414,0.36899,0.7771
04_18_2024_W2_F_Nuts_P_2,9.82239,0.23459,0.84221
04_04_2024_W2_C_Melons1_F_1,11.72774,0.35842,0.80183
04_19_2024_S_F_Bananas1_F_1,11.51991,0.31059,0.81689
04_18_2024_W_F_Nuts1_P_1,9.80621,0.29273,0.85339
03_21_2024_W_L_Potatoes_V_2,11.79179,0.3713,0.72304
04_18_2024_W2_F_Soup_P_3,10.19553,0.20926,0.90019
04_18_2024_W2_F_Chips5_P_2,9.3714,0.18398,0.84208
04_19_2024_S_F_OliveOil_P_3,9.68233,0.22521,0.85036
04_04_2024_W2_C_Apples2_F_1,12.09339,0.31474,0.79137
04_18_2024_W3_F_RedOnions1_V_1,10.95946,0.28283,0.78709
04_18_2024_W2_F_Candy3_P_2,10.40178,0.24713,0.8052
04_04_2024_W_C_Sauce_P_3,9.89112,0.24163,0.85578
04_18_2024_W2_F_Chips3_P_2,10.06531,0.26724,0.85367
04_18_2024_W3_F_Sugar_P_2,9.73087,0.32229,0.85274
04_04_2024_W2_C_Chips6_P_3,10.56976,0.19561,0.84624
04_18_2024_W_F_Pickles_P_2,10.56875,0.28565,0.8551
03_21_2024_W_L_Apples3_F_2,13.20264,0.38367,0.60558
04_04_2024_W_C_Various_P_2,10.97628,0.23437,0.79241
04_18_2024_W2_F_Oranges1_F_1,12.83034,0.36092,0.75874
04_04_2024_W2_C_Apples5_F_1,11.78099,0.29976,0.71197
04_18_2024_W2_F_Chips_P_2,10.49763,0.24385,0.82784
04_04_2024_NG_C_Gourds1_V_1,11.0221,0.37973,0.8146
04_18_2024_W3_F_Cucumbers1_F_1,11.08511,0.2723,0.80914
04_04_2024_S_C_ApplesLong1_F_1,11.89187,0.39691,0.83328
03_04_2024_S_L_Tomatoes_F_2,12.45122,0.29619,0.72868
04_19_2024_W4_F_CanTomato_P_3,9.92109,0.1768,0.92032
04_04_2024_W_C_FruitsLong1_F_1,11.47493,0.31899,0.82625
04_18_2024_W2_F_Pears1_F_1,13.19826,0.35531,0.66426
03_04_2024_S_L_FruitsLong3_F_1,12.79447,0.2767,0.71554
04_18_2024_W3_F_Candy2_P_2,9.52537,0.25061,0.86228
03_07_2024_S_L_Onions1_V_1,11.85455,0.3173,0.73102
04_18_2024_W_F_Pineapples1_F_1,11.72289,0.23101,0.81087
04_04_2024_S_C_Peppers2_F_1,10.56495,0.28693,0.80671
04_04_2024_W2_C_Peppers1_F_1,11.99228,0.32874,0.7636
03_21_2024_W_L_Cans_P_2,9.57322,0.19634,0.83864
04_18_2024_W_F_PastaSauce5_P_2,9.87628,0.18972,0.89984
04_18_2024_W3_F_Ranch_P_3,9.1519,0.22222,0.87836
04_18_2024_W3_F_Peppers1_F_1,11.62104,0.29054,0.77041
04_18_2024_W_F_Nectarines1_F_1,12.24325,0.42135,0.81215
04_18_2024_W_F_Cans6_P_2,10.62388,0.20543,0.81379
03_13_2024_S_Co_Apples_F_2,12.18428,0.33189,0.68734
04_04_2024_W2_C_Pickles_P_3,9.85761,0.20353,0.91441
04_19_2024_S_F_Melons_F_2,11.48765,0.35235,0.80999
04_04_2024_W_C_Beans_P_3,10.70798,0.25382,0.92153
04_19_2024_W4_F_Plums2_F_1,10.29887,0.30241,0.8115
04_18_2024_W2_F_Bread2_P_1,10.48277,0.20592,0.82929
04_18_2024_W3_F_Limes1_F_1,11.13462,0.2852,0.80524
04_19_2024_W4_F_Bananas2_F_1,12.1688,0.34209,0.74835
04_18_2024_W2_F_Spices_P_3,9.40086,0.20203,0.88596
04_18_2024_W_F_Melons1_F_1,11.55344,0.46518,0.79637
04_04_2024_S_C_Apples1_F_1,11.54951,0.39065,0.80287
04_19_2024_W4_F_CanBeans_P_3,10.12156,0.21387,0.91112
04_04_2024_W_C_Oil_P_3,10.74733,0.24136,0.84523
04_18_2024_W2_F_HotSauce1_P_1,10.14577,0.2594,0.84092
04_04_2024_S_C_OrangesLong1_F_1,12.30064,0.40909,0.80219
04_18_2024_W3_F_Mangoes1_F_1,12.65328,0.37346,0.77548
03_07_2024_S_L_Potatoes1_V_1,12.55916,0.22139,0.75268
04_04_2024_NG_C_Fruits1_F_1,10.46116,0.27486,0.85696
04_18_2024_W2_F_GrapeFruit1_F_1,12.0774,0.35567,0.76301
04_18_2024_W3_F_Chips2_P_2,10.05467,0.27318,0.85919
04_18_2024_W_F_RedOnions1_V_1,11.95584,0.32098,0.77469
04_19_2024_W4_F_Onions1_V_1,10.75025,0.30197,0.79744
04_18_2024_W3_F_Apples4_F_1,11.3799,0.37129,0.81809
04_18_2024_W3_F_Oils2_P_2,9.41428,0.30327,0.85213
04_04_2024_W_C_Cucumbers1_V_1,10.77652,0.24221,0.81267
04_04_2024_W2_C_ApplesLong2_F_1,11.48619,0.29082,0.8045
04_18_2024_W3_F_HotSauce_P_3,9.17475,0.21601,0.88231
04_19_2024_W_F_Ranch_P_2,10.14379,0.2288,0.86451
04_19_2024_S2_F_FruitCans1_P_1,9.98606,0.20462,0.85869
04_18_2024_W2_F_Greens1_V_1,11.03192,0.26595,0.82499
04_18_2024_W3_F_Tomatoes2_F_1,12.37037,0.32892,0.75134
03_21_2024_W_L_Apples2_F_2,11.29801,0.23466,0.69375
04_04_2024_W2_C_Bread_P_2,11.60289,0.34428,0.85345
04_18_2024_W_F_Syrup1_P_1,9.95745,0.26338,0.80699
04_18_2024_W2_F_Ketchup_P_2,9.24505,0.20299,0.85364
04_04_2024_W2_C_Bread3_P_2,12.27717,0.28327,0.7472
03_21_2024_W_L_Drinks_P_2,11.46609,0.28037,0.73285
04_19_2024_W4_F_Chips_P_3,10.87483,0.29858,0.91723
04_18_2024_W2_F_OrangeJuice_P_3,9.61389,0.25349,0.90037
03_21_2024_W_L_Honey1_P_1,10.61274,0.27372,0.78134
04_18_2024_W3_F_BBQSauce_P_3,9.03836,0.18842,0.86923
04_18_2024_W_F_Flour_P_2,12.89687,0.38746,0.79927
03_04_2024_S_L_Bananas_F_2,12.20869,0.32656,0.81251
04_04_2024_W2_C_PotatoesLong2_V_1,11.02519,0.36091,0.82291
04_19_2024_W4_F_Nectarines1_F_1,12.45152,0.33788,0.77237
