folder,psnr,ssim,lpips
04_18_2024_W3_F_Cereal_P_2,10.22653,0.2754,0.82725
04_18_2024_W3_F_Chilli_P_3,9.499,0.22087,0.86022
04_18_2024_W3_F_Chips2_P_2,10.30507,0.2899,0.83472
04_18_2024_W3_F_Chips3_P_2,9.69497,0.22009,0.84332
04_18_2024_W3_F_Chips_P_2,12.15009,0.25813,0.78486
04_18_2024_W3_F_Coffee_P_2,10.76598,0.27349,0.79171
04_18_2024_W3_F_Corn1_F_1,11.56718,0.27943,0.8158
04_18_2024_W3_F_Cucumbers1_F_1,11.45892,0.30902,0.77903
04_18_2024_W3_F_EnergyDrink_P_3,9.69078,0.24188,0.84438
04_18_2024_W3_F_Flour_P_2,11.28279,0.32869,0.80731
04_18_2024_W3_F_Gatorade2_P_3,9.47519,0.25273,0.8439
04_18_2024_W3_F_Gatorade_P_3,10.09262,0.25138,0.85698
04_18_2024_W3_F_Grapefruits1_F_1,13.31373,0.43666,0.79029
04_18_2024_W3_F_GreenPeppers1_F_1,11.84666,0.30333,0.80144
04_18_2024_W3_F_Greens1_V_1,12.36181,0.25495,0.77246
04_18_2024_W3_F_Honey_P_2,9.78985,0.27646,0.81315
04_18_2024_W3_F_HotSauce_P_3,9.5271,0.24829,0.85786
04_18_2024_W3_F_Juice_P_3,10.0037,0.25613,0.88736
04_18_2024_W3_F_Ketchup_P_3,9.47078,0.22753,0.84566
04_18_2024_W3_F_Lemons1_F_1,13.34175,0.36456,0.7961
04_18_2024_W3_F_Limes1_F_1,11.77916,0.31462,0.79583
04_18_2024_W3_F_Mangoes1_F_1,12.19043,0.39873,0.81849
04_18_2024_W3_F_Melons1_F_1,11.19546,0.40384,0.79341
04_18_2024_W3_F_Nectarines1_F_1,11.71559,0.31004,0.79
04_18_2024_W3_F_Nuts_P_2,9.33699,0.20108,0.80899
04_18_2024_W3_F_Oils2_P_2,10.38809,0.3349,0.79456
